state,municipality,register,COBRADE,population,deaths,injured,sick,displaced,homeless,disapeared,other affecteds,Year
RS,MuÁum,02/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,4791,0,0,0,306,3520,0,965,2024
RS,Muitos Capıes,08/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2977,0,0,0,0,10,0,2869,2024
RS,Muliterno,30/10/2024,13215 - Tempestade Local/Convectiva - Vendaval,1813,0,0,0,0,0,0,23,2024
RS,N„o-Me-Toque,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,15938,0,1,0,3,3,0,3600,2024
RS,N„o-Me-Toque,17/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,15938,0,0,0,0,0,0,20,2024
RS,Nicolau Vergueiro,03/07/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,1721,0,0,0,0,0,0,1400,2024
RS,Nicolau Vergueiro,01/04/2024,13215 - Tempestade Local/Convectiva - Vendaval,1721,0,0,0,0,0,0,0,2024
RS,Nonoai,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,12076,0,0,0,0,52,0,12024,2024
RS,Nonoai,03/05/2024,12200 - Enxurradas,12076,0,0,0,0,0,0,0,2024
RS,Nova Alvorada,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3177,0,0,0,22,103,0,0,2024
RS,Nova Bassano,02/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,8840,0,0,0,0,650,0,8999,2024
RS,Nova Boa Vista,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,1960,0,0,0,0,1,0,2041,2024
RS,Nova BrÈscia,05/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3184,0,0,0,16,5,0,3013,2024
RS,Nova Candel·ria,03/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,2751,0,0,0,0,0,0,3000,2024
RS,Nova EsperanÁa do Sul,02/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,4671,0,0,0,0,0,0,4671,2024
RS,Nova Hartz,09/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,18346,0,0,0,0,32,0,200,2024
RS,Nova P·dua,08/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2445,0,0,0,0,72,0,0,2024
RS,Nova Palma,26/09/2024,13213 - Tempestade Local/Convectiva - Granizo,6345,0,0,0,0,0,0,0,2024
RS,Nova Palma,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,6345,0,0,0,50,550,0,5745,2024
RS,Nova Palma,27/03/2024,13215 - Tempestade Local/Convectiva - Vendaval,6345,0,0,0,0,0,0,6345,2024
RS,Nova Palma,27/02/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,6345,0,0,0,0,0,0,6345,2024
RS,Nova PetrÛpolis,05/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,19058,0,0,3,35,1200,0,21000,2024
RS,Nova Prata,02/05/2024,12200 - Enxurradas,22830,0,0,0,3,180,0,8412,2024
RS,Nova Ramada,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2437,0,0,0,0,16,0,2421,2024
RS,Nova Roma do Sul,02/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3347,0,0,0,0,0,0,3466,2024
RS,Nova Santa Rita,14/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,22706,0,0,50,1500,8000,0,0,2024
RS,Nova Santa Rita,02/05/2024,12100 - InundaÁıes,22706,0,0,50,1100,250,0,0,2024
RS,Novo Barreiro,07/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3978,0,0,0,0,0,0,0,2024
RS,Novo Barreiro,07/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3978,0,0,0,0,48,0,4224,2024
RS,Novo Cabrais,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3855,0,0,0,10,50,0,0,2024
RS,Novo Hamburgo,02/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,239051,0,0,0,3981,10000,0,7000,2024
RS,Novo Machado,07/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3927,0,0,0,0,0,0,3198,2024
RS,Novo Tiradentes,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2277,0,0,0,0,7,0,2139,2024
RS,Novo Tiradentes,04/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,2277,0,0,0,0,0,0,2146,2024
RS,Novo Xingu,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,1757,0,0,0,0,50,0,1596,2024
RS,OsÛrio,22/05/2024,12300 - Alagamentos,40941,0,0,0,0,10,0,0,2024
RS,Paim Filho,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,4243,0,0,0,0,0,0,3629,2024
RS,Palmares do Sul,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,10971,0,0,0,0,150,0,0,2024
RS,Palmeira das Missıes,27/09/2024,13215 - Tempestade Local/Convectiva - Vendaval,34335,0,0,0,0,0,0,700,2024
RS,Palmeira das Missıes,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,34335,0,0,0,0,0,0,34335,2024
RS,Palmitinho,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,6920,0,0,0,10,54,0,7775,2024
RS,Panambi,09/10/2024,13213 - Tempestade Local/Convectiva - Granizo,38068,0,0,0,0,0,0,1040,2024
RS,Panambi,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,38068,36064,0,0,0,4,0,0,2024
RS,Panambi,26/03/2024,13215 - Tempestade Local/Convectiva - Vendaval,38068,0,0,0,0,0,0,3000,2024
RS,Panambi,23/01/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,38068,0,0,0,0,0,0,15000,2024
RS,Pantano Grande,02/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,9895,1,0,0,80,2550,0,2770,2024
RS,ParaÌ,05/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,6812,0,0,0,0,0,0,6812,2024
RS,ParaÌso do Sul,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,7336,0,0,0,0,0,0,6519,2024
RS,ParaÌso do Sul,22/01/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,7336,0,0,0,0,0,0,6519,2024
RS,Pareci Novo,05/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3511,0,0,0,503,626,0,0,2024
RS,ParobÈ,18/06/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,51481,0,0,0,60,150,0,0,2024
RS,ParobÈ,08/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,51481,0,0,500,598,6000,0,0,2024
RS,ParobÈ,17/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,51481,0,0,0,0,0,0,0,2024
RS,Passa Sete,21/06/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,5159,0,0,0,0,0,0,150,2024
RS,Passa Sete,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,5159,0,0,0,0,1000,0,3982,2024
RS,Passa Sete,24/04/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,5159,0,0,0,0,0,0,3982,2024
RS,Passa Sete,21/03/2024,13215 - Tempestade Local/Convectiva - Vendaval,5159,0,0,0,0,0,0,3982,2024
RS,Passa Sete,21/02/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,5159,0,0,0,0,0,0,3982,2024
RS,Passa Sete,18/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,5159,0,0,0,0,3,0,3979,2024
RS,Passo do Sobrado,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,6011,0,0,0,34,50,0,2800,2024
RS,Passo Fundo,11/10/2024,13213 - Tempestade Local/Convectiva - Granizo,184869,0,0,0,0,0,0,2280,2024
RS,Passo Fundo,05/06/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,184869,0,0,0,0,468,0,0,2024
RS,Paulo Bento,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2196,0,0,0,0,6,0,2190,2024
RS,Paverama,30/04/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,8047,2,0,0,0,95,0,5000,2024
RS,Pedras Altas,07/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2218,0,0,0,0,0,0,2061,2024
RS,Pedro OsÛrio,08/05/2024,12100 - InundaÁıes,7817,0,0,0,0,0,0,0,2024
RS,PejuÁara,04/10/2024,13213 - Tempestade Local/Convectiva - Granizo,3973,0,0,0,0,0,0,53,2024
RS,PejuÁara,23/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3973,0,0,0,0,0,0,3745,2024
RS,PejuÁara,07/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3973,0,0,0,0,0,0,3745,2024
RS,PejuÁara,26/03/2024,13215 - Tempestade Local/Convectiva - Vendaval,3973,0,0,0,0,0,0,3000,2024
RS,Pelotas,02/10/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,327778,0,0,0,44,0,0,0,2024
RS,Pelotas,18/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,327778,0,0,0,740,720,0,104000,2024
RS,Pelotas,26/03/2024,13215 - Tempestade Local/Convectiva - Vendaval,327778,0,0,0,0,12,0,0,2024
RS,Picada CafÈ,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,5182,0,0,0,13,16,0,5322,2024
RS,Pinhal,05/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2515,0,0,0,150,0,0,2809,2024
RS,Pinhal,03/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,2515,0,0,0,0,40,0,2475,2024
RS,Pinhal Grande,01/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,4471,1,0,0,26,43,1,4400,2024
RS,Pinhal Grande,27/02/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,4471,0,0,0,0,0,0,4471,2024
RS,Pinheirinho do Vale,07/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,4503,0,0,0,0,20,0,4503,2024
RS,Pinheiro Machado,01/10/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,12787,0,0,0,0,0,0,11214,2024
RS,Pinheiro Machado,23/09/2024,13213 - Tempestade Local/Convectiva - Granizo,12787,0,0,0,0,0,0,108,2024
RS,Pinheiro Machado,20/08/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,12787,0,0,0,0,0,0,11214,2024
RS,Pinheiro Machado,19/06/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,12787,0,0,0,0,0,0,11214,2024
RS,Pinheiro Machado,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,12787,0,0,0,0,0,0,11214,2024
RS,Pinto Bandeira,04/05/2024,12200 - Enxurradas,0,0,0,0,15,110,0,0,2024
RS,Pinto Bandeira,14/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,0,0,0,0,15,100,0,200,2024
RS,PirapÛ,11/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2757,0,0,0,0,0,0,1200,2024
RS,Piratini,27/09/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,19831,0,0,0,0,2,0,19829,2024
RS,Piratini,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,19831,0,0,0,0,0,0,19831,2024
RS,Piratini,25/03/2024,13215 - Tempestade Local/Convectiva - Vendaval,19831,0,1,0,0,3,0,19381,2024
RS,Planalto,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,10524,0,0,0,0,0,0,10524,2024
RS,PoÁo das Antas,07/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2017,0,0,0,0,61,1,1955,2024
RS,PoÁo das Antas,24/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,2017,0,0,0,0,10,0,490,2024
RS,Pont„o,07/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3857,0,0,0,0,5,0,0,2024
RS,Ponte Preta,31/12/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,1750,0,0,0,0,0,0,0,2024
RS,Ponte Preta,24/10/2024,13215 - Tempestade Local/Convectiva - Vendaval,1750,0,0,0,0,0,0,0,2024
RS,Ponte Preta,10/05/2024,13212 - Tempestade Local/Convectiva - Tempestade de Raios,1750,0,0,0,0,0,0,0,2024
RS,Ponte Preta,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,1750,0,0,0,0,167,0,1408,2024
RS,Ponte Preta,02/05/2024,12200 - Enxurradas,1750,0,0,0,0,0,0,0,2024
RS,Ponte Preta,31/01/2024,13213 - Tempestade Local/Convectiva - Granizo,1750,0,0,0,0,0,0,0,2024
RS,Ponte Preta,29/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,1750,0,0,0,0,0,0,0,2024
RS,Ponte Preta,02/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,1750,0,0,0,0,0,0,0,2024
RS,Port„o,02/05/2024,12100 - InundaÁıes,30881,0,0,0,22,70,0,100,2024
RS,Porto Alegre,25/12/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,1409939,0,0,0,0,0,0,0,2024
RS,Porto Alegre,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,1409939,0,50,50,83,10000,0,0,2024
RS,Porto Alegre,19/01/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,1409939,0,0,0,0,10000,0,1399000,2024
RS,Porto Lucena,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,5421,0,0,0,2,33,0,4325,2024
RS,Porto Mau·,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2544,0,0,0,0,0,0,2142,2024
RS,Porto Vera Cruz,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,1852,0,0,0,0,0,0,1560,2024
RS,Porto Xavier,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,10560,0,0,0,50,760,0,9748,2024
RS,Porto Xavier,04/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,10560,0,0,0,0,20,0,10538,2024
RS,Pouso Novo,08/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,1875,0,2,0,0,90,0,1647,2024
RS,Presidente Lucena,02/05/2024,12200 - Enxurradas,2485,0,0,0,0,0,0,3077,2024
RS,Progresso,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,6161,0,0,0,0,0,0,5340,2024
RS,Prot·sio Alves,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2000,0,0,0,0,13,0,61,2024
RS,Putinga,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,4147,1,0,0,0,0,0,0,2024
RS,Putinga,21/02/2024,12200 - Enxurradas,4147,0,0,0,0,0,0,2680,2024
RS,QuaraÌ,02/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,23021,0,0,0,57,0,0,7000,2024
RS,Quatro Irm„os,21/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,1778,0,0,0,0,0,0,1552,2024
RS,Quevedos,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2710,0,0,0,0,2,0,2708,2024
RS,Quevedos,22/04/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2710,0,0,0,0,0,0,2710,2024
RS,Quinze de Novembro,02/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3653,0,0,0,0,0,0,2500,2024
RS,Redentora,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,10222,0,0,0,42,65,0,10115,2024
RS,Relvado,03/12/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2155,1,0,0,0,0,1,2098,2024
RS,Relvado,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2155,4,0,0,400,800,2,0,2024
RS,Restinga Seca,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,15850,0,0,0,151,146,0,0,2024
RS,Restinga Seca,03/05/2024,12200 - Enxurradas,15850,0,0,0,151,146,0,0,2024
RS,Restinga Seca,18/01/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,15850,0,0,0,0,0,0,14939,2024
RS,Rio dos √çndios,07/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3616,0,0,0,0,5,0,3611,2024
RS,Rio Grande,16/12/2024,13215 - Tempestade Local/Convectiva - Vendaval,197253,0,0,0,0,0,0,10000,2024
RS,Rio Grande,27/09/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,197253,0,0,0,43,150,0,10000,2024
RS,Rio Grande,09/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,197253,0,0,0,0,0,0,0,2024
RS,Rio Grande,28/03/2024,13215 - Tempestade Local/Convectiva - Vendaval,197253,0,0,0,0,10,0,197243,2024
RS,Rio Pardo,02/05/2024,12100 - InundaÁıes,37602,0,0,0,414,3088,0,0,2024
RS,Rio Pardo,25/03/2024,13215 - Tempestade Local/Convectiva - Vendaval,37602,0,0,0,0,0,0,0,2024
RS,Riozinho,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,4327,0,0,0,0,13,0,4460,2024
RS,Roca Sales,13/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,10287,0,0,0,0,0,0,0,2024
RS,Roca Sales,05/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,10287,3,14,0,350,3000,14,0,2024
RS,Roca Sales,27/03/2024,13215 - Tempestade Local/Convectiva - Vendaval,10287,0,0,0,0,0,0,300,2024
RS,Rodeio Bonito,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,5743,0,0,0,0,0,0,6694,2024
RS,Rolador,09/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2546,0,0,0,0,8,0,2192,2024
RS,Rolador,22/03/2024,13215 - Tempestade Local/Convectiva - Vendaval,2546,0,0,0,0,0,0,2546,2024
RS,Rolante,05/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,19493,0,4,0,200,7000,0,14049,2024
RS,Ronda Alta,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,10228,0,0,0,0,0,0,10228,2024
RS,Rondinha,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,5520,0,0,0,0,0,0,5520,2024
RS,Roque Gonzales,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,7206,0,0,0,0,0,0,0,2024
RS,Roque Gonzales,04/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,7206,0,3,0,3,0,0,1794,2024
RS,Ros·rio do Sul,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,39751,0,0,0,0,158,0,3860,2024
RS,S„o Borja,07/05/2024,12100 - InundaÁıes,61662,0,0,0,200,500,0,1000,2024
RS,S„o Domingos do Sul,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2926,0,0,0,0,0,0,2926,2024
RS,S„o Francisco de Assis,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,19258,0,0,0,0,40,0,3000,2024
RS,S„o Francisco de Paula,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,20540,0,0,0,4,40,0,20496,2024
RS,S„o Gabriel,30/04/2024,12100 - InundaÁıes,60508,0,0,0,50,1850,0,10000,2024
RS,S„o JerÙnimo,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,22141,0,120,150,975,4080,1,16815,2024
RS,S„o Jo„o da Urtiga,05/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,4726,0,0,0,0,0,0,4726,2024
RS,S„o Jo„o do PolÍsine,07/10/2024,13213 - Tempestade Local/Convectiva - Granizo,2635,0,0,0,0,0,0,600,2024
RS,S„o Jo„o do PolÍsine,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2635,0,0,0,0,0,0,0,2024
RS,S„o Jo„o do PolÍsine,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2635,1,1,1,21,100,0,2525,2024
RS,S„o Jorge,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2774,0,0,0,0,90,0,2684,2024
RS,S„o Jorge,03/05/2024,12200 - Enxurradas,2774,0,0,0,0,90,0,2684,2024
RS,S„o JosÈ das Missıes,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2720,0,0,0,0,8,0,2712,2024
RS,S„o JosÈ do Herval,02/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2204,0,0,0,0,0,0,800,2024
RS,S„o JosÈ do HortÍncio,06/05/2024,12200 - Enxurradas,4094,0,0,0,2,143,0,100,2024
RS,S„o JosÈ do Inhacor·,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2200,0,0,0,0,20,0,2386,2024
RS,S„o JosÈ do Norte,27/09/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,25523,0,0,0,0,7,0,180,2024
RS,S„o JosÈ do Norte,10/05/2024,12100 - InundaÁıes,25523,0,0,0,273,1000,0,0,2024
RS,S„o JosÈ do Sul,02/05/2024,12200 - Enxurradas,2082,0,0,0,0,13,0,1632,2024
RS,S„o JosÈ dos Ausentes,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3290,0,0,0,0,0,0,700,2024
RS,S„o Leopoldo,07/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,214210,1,0,0,15000,165000,0,36436,2024
RS,S„o LourenÁo do Sul,10/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,43114,0,0,0,152,2000,0,40962,2024
RS,S„o LourenÁo do Sul,08/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,43114,0,0,0,80,300,0,0,2024
RS,S„o LourenÁo do Sul,27/03/2024,13215 - Tempestade Local/Convectiva - Vendaval,43114,0,0,0,0,0,0,43114,2024
RS,S„o Luiz Gonzaga,16/06/2024,13215 - Tempestade Local/Convectiva - Vendaval,34558,0,1,0,0,400,0,15000,2024
RS,S„o Luiz Gonzaga,30/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,34558,0,0,0,0,0,0,34558,2024
RS,S„o Marcos,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,20105,0,0,0,0,15,0,350,2024
RS,S„o Martinho,08/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,5773,0,0,0,0,0,0,5773,2024
RS,S„o Martinho da Serra,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3201,0,0,0,23,250,0,0,2024
RS,S„o Martinho da Serra,19/03/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3201,0,0,0,0,0,0,0,2024
RS,S„o Miguel das Missıes,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,7421,0,0,0,0,0,0,7056,2024
RS,S„o Miguel das Missıes,03/05/2024,13215 - Tempestade Local/Convectiva - Vendaval,7421,0,0,0,0,0,0,100,2024
RS,S„o Miguel das Missıes,19/01/2024,13213 - Tempestade Local/Convectiva - Granizo,7421,0,0,0,0,10,0,420,2024
RS,S„o Nicolau,10/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,5727,0,0,0,0,0,0,5727,2024
RS,S„o Nicolau,05/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,5727,0,1,0,0,0,0,500,2024
RS,S„o Paulo das Missıes,10/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,6367,0,0,0,0,0,0,4,2024
RS,S„o Pedro da Serra,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3317,0,1,0,38,40,0,0,2024
RS,S„o Pedro das Missıes,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,1886,0,0,0,0,0,0,1757,2024
RS,S„o Pedro do Buti·,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2873,0,0,0,0,0,0,3070,2024
RS,S„o Pedro do Sul,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,16371,0,0,2,4,120,0,500,2024
RS,S„o Sebasti„o do CaÌ,05/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,21944,0,0,0,600,5000,0,18828,2024
RS,S„o Sebasti„o do CaÌ,03/05/2024,12100 - InundaÁıes,21944,3333,0,0,0,0,0,333,2024
RS,S„o SepÈ,08/11/2024,12300 - Alagamentos,23798,0,0,0,0,0,0,0,2024
RS,S„o SepÈ,02/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,23798,0,10,0,597,206,0,20000,2024
RS,S„o SepÈ,26/03/2024,13211 - Tempestade Local/Convectiva - Tornados,23798,0,0,0,0,2,0,0,2024
RS,S„o ValÈrio do Sul,07/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2647,0,0,0,0,0,0,2543,2024
RS,S„o Valentim,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3632,0,0,0,0,0,0,3264,2024
RS,S„o Valentim,05/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,3632,0,0,0,0,0,0,0,2024
RS,S„o Valentim do Sul,05/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2168,0,10,0,15,70,1,2207,2024
RS,S„o Vendelino,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,1944,2,5,0,65,43,0,0,2024
RS,S„o Vicente do Sul,01/10/2024,13215 - Tempestade Local/Convectiva - Vendaval,8440,0,0,0,0,0,0,18,2024
RS,S„o Vicente do Sul,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,8440,0,0,0,60,90,0,8290,2024
RS,S„o Vicente do Sul,25/04/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,8440,0,0,0,0,0,0,10,2024
RS,S„o Vicente do Sul,28/03/2024,13215 - Tempestade Local/Convectiva - Vendaval,8440,0,0,0,0,0,0,0,2024
RS,S„o Vicente do Sul,18/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,8440,0,0,0,0,0,0,8440,2024
RS,SÈrio,03/05/2024,12200 - Enxurradas,2281,0,0,0,0,41,0,2240,2024
RS,Sagrada FamÌlia,27/06/2024,13213 - Tempestade Local/Convectiva - Granizo,2595,0,0,0,0,0,0,240,2024
RS,Sagrada FamÌlia,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2595,0,0,0,0,16,0,2579,2024
RS,Saldanha Marinho,10/10/2024,13213 - Tempestade Local/Convectiva - Granizo,2869,0,0,0,0,0,0,735,2024
RS,Saldanha Marinho,29/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2869,0,0,0,0,0,0,2575,2024
RS,Salto do JacuÌ,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,11880,0,0,0,0,120,0,10168,2024
RS,Salvador das Missıes,09/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2669,0,0,0,0,0,0,2877,2024
RS,Salvador do Sul,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,6747,2,0,0,30,60,0,0,2024
RS,Sananduva,21/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,15373,0,0,0,0,0,0,0,2024
RS,Sant`Ana do Livramento,23/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,82513,0,0,0,0,0,0,8703,2024
