row ID,UF,Município,Registro,Protocolo,COBRADE,Status,População,DH_Mortos,DH_Feridos,DH_Enfermos,DH_Desabrigados,DH_Desalojados,DH_Desaparecidos,DH_Outros Afetados,COBRADE_COD
Row29992,RS,Espumoso,23/09/2007,RS-A-4307500-12100-20070923,12100 - Inundaçíµes,Registro,15240,0,0,0,0,50,0,0,12100
Row33978,RS,Espumoso,16/12/2003,RS-P-4307500-12200-20031216,12200 - Enxurradas,Registro,15240,0,0,0,0,0,0,0,12200
Row35724,RS,Espumoso,20/07/2001,RS-P-4307500-12200-20010720,12200 - Enxurradas,Registro,15240,0,0,0,0,0,0,0,12200
Row37254,RS,Espumoso,04/08/1997,RS-P-4307500-12200-19970804,12200 - Enxurradas,Registro,15240,0,0,0,0,0,0,0,12200
Row38768,RS,Espumoso,21/02/1994,RS-P-4307500-12200-19940221,12200 - Enxurradas,Registro,15240,0,0,0,0,0,0,0,12200
Row38819,RS,Espumoso,08/12/1993,RS-P-4307500-12200-19931208,12200 - Enxurradas,Registro,15240,0,0,0,0,0,0,0,12200
Row41898,RS,Espumoso,10/05/1984,RS-P-4307500-12200-19840510,12200 - Enxurradas,Registro,15240,0,0,0,0,0,0,0,12200
Row42410,RS,Espumoso,15/06/1983,RS-P-4307500-12200-19830615,12200 - Enxurradas,Registro,15240,0,0,0,0,0,0,0,12200
Row1994,RS,Estância Velha,09/05/2024,RS-F-4307609-13214-20240501,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,42589,0,0,0,0,0,0,12,13214
Row2093,RS,Estância Velha,09/05/2024,RS-F-4307609-13214-20240430,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,42589,0,0,0,0,0,0,0,13214
Row2155,RS,Estância Velha,08/05/2024,RS-F-4307609-13214-20240424,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,42589,0,0,0,0,0,0,12,13214
Row14040,RS,Estância Velha,10/03/2019,RS-F-4307609-12300-20190308,12300 - Alagamentos,Registro,42589,0,0,0,8,2,0,4315,12300
Row35677,RS,Estância Velha,01/08/2001,RS-P-4307609-12200-20010801,12200 - Enxurradas,Registro,42589,0,0,0,0,0,0,0,12200
Row38904,RS,Estância Velha,28/09/1993,RS-P-4307609-12100-19930928,12100 - Inundaçíµes,Registro,42589,0,0,0,0,0,0,0,12100
Row1848,RS,Estação,03/05/2024,RS-F-4307559-13214-20240502,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,6011,0,0,0,0,0,0,5517,13214
Row3446,RS,Estação,17/11/2023,RS-F-4307559-13214-20231117,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,6011,0,0,0,0,0,0,0,13214
Row3643,RS,Estação,06/11/2023,RS-F-4307559-13214-20231103,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,6011,0,0,0,0,0,0,5517,13214
Row3873,RS,Estação,25/10/2023,RS-F-4307559-13214-20231017,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,6011,0,0,0,0,0,0,577,13214
Row16519,RS,Estação,06/06/2017,RS-F-4307559-12200-20170605,12200 - Enxurradas,Registro,6011,0,0,0,0,0,0,1110,12200
Row18654,RS,Estação,18/09/2015,RS-F-4307559-13213-20150917,13213 - Tempestade Local/Convectiva - Granizo,Registro,6011,0,0,0,0,0,0,0,13213
Row19693,RS,Estação,04/07/2014,RS-F-4307559-12200-20140623,12200 - Enxurradas,Reconhecido,6011,0,0,0,0,0,0,890,12200
Row20008,RS,Estação,14/04/2014,RS-F-4307559-13215-20140412,13215 - Tempestade Local/Convectiva - Vendaval,Registro,6011,0,0,0,0,0,0,0,13215
Row24685,RS,Estação,11/12/2010,RS-P-4307559-13215-20101211,13215 - Tempestade Local/Convectiva - Vendaval,Registro,6011,0,0,0,0,0,0,0,13215
Row26353,RS,Estação,09/12/2009,RS-A-4307559-13215-20091209,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,6011,0,0,0,0,0,0,0,13215
Row36371,RS,Estação,13/01/2000,RS-P-4307559-12200-20000113,12200 - Enxurradas,Registro,6011,0,0,0,0,0,0,0,12200
Row36408,RS,Estação,08/12/1999,RS-P-4307559-13213-19991208,13213 - Tempestade Local/Convectiva - Granizo,Registro,6011,0,0,0,0,0,0,0,13213
Row37220,RS,Estação,29/09/1997,RS-P-4307559-12200-19970929,12200 - Enxurradas,Registro,6011,0,0,0,0,0,0,0,12200
Row38965,RS,Estação,06/07/1993,RS-P-4307559-12200-19930706,12200 - Enxurradas,Registro,6011,0,0,0,0,0,0,0,12200
Row39231,RS,Estação,02/06/1992,RS-P-4307559-12100-19920602,12100 - Inundaçíµes,Registro,6011,0,0,0,0,0,0,0,12100
Row1649,RS,Esteio,18/05/2024,RS-F-4307708-12100-20240507,12100 - Inundaçíµes,Nío reconhecido,80669,0,0,0,1061,10000,0,65076,12100
Row2087,RS,Esteio,02/05/2024,RS-F-4307708-12200-20240430,12200 - Enxurradas,Reconhecido,80669,0,0,0,419,2000,0,10000,12200
Row2941,RS,Esteio,18/01/2024,RS-F-4307708-13212-20240116,13212 - Tempestade Local/Convectiva - Tempestade de Raios,Registro,80669,0,0,0,0,0,0,0,13212
Row4385,RS,Esteio,15/09/2023,RS-F-4307708-12300-20230912,12300 - Alagamentos,Registro,80669,0,0,0,83,0,0,0,12300
Row4939,RS,Esteio,20/06/2023,RS-F-4307708-12200-20230615,12200 - Enxurradas,Reconhecido,80669,1,0,0,510,5000,0,0,12200
Row18527,RS,Esteio,20/10/2015,RS-F-4307708-12100-20151014,12100 - Inundaçíµes,Registro,80669,0,6,20,400,1200,0,1300,12100
Row18856,RS,Esteio,16/07/2015,RS-F-4307708-12200-20150713,12200 - Enxurradas,Reconhecido,80669,0,82,301,668,6000,0,30000,12200
Row19219,RS,Esteio,29/12/2014,RS-F-4307708-13215-20141220,13215 - Tempestade Local/Convectiva - Vendaval,Registro,80669,0,12,20,8,62,0,20000,13215
Row20545,RS,Esteio,19/11/2013,RS-F-4307708-12100-20131111,12100 - Inundaçíµes,Registro,80669,0,0,20,205,800,0,3000,12100
Row20615,RS,Esteio,30/10/2013,RS-F-4307708-12100-20131023,12100 - Inundaçíµes,Reconhecido,80669,0,42,145,600,2400,0,12000,12100
Row20796,RS,Esteio,28/08/2013,RS-F-4307708-12200-20130824,12200 - Enxurradas,Reconhecido,80669,0,27,123,702,3500,0,3577,12200
Row21798,RS,Esteio,21/09/2012,RS-P-4307708-12200-20120921,12200 - Enxurradas,Reconhecido,80669,0,0,0,0,0,0,0,12200
Row23620,RS,Esteio,16/03/2011,RS-P-4307708-12200-20110316,12200 - Enxurradas,Registro,80669,0,0,0,55,170,115,0,12200
Row24120,RS,Esteio,06/02/2011,RS-A-4307708-12100-20110206,12100 - Inundaçíµes,Reconhecido,80669,0,0,0,57,231,0,0,12100
Row25568,RS,Esteio,20/03/2010,RS-C-4307708-12200-20100320,12200 - Enxurradas,Registro,80669,0,0,0,0,60,0,0,12200
Row35026,RS,Esteio,05/08/2002,RS-P-4307708-12200-20020805,12200 - Enxurradas,Registro,80669,0,0,0,0,0,0,0,12200
Row35050,RS,Esteio,27/07/2002,RS-A-4307708-12100-20020727,12100 - Inundaçíµes,Registro,80669,0,0,0,55,322,0,0,12100
Row38969,RS,Esteio,06/07/1993,RS-P-4307708-12100-19930706,12100 - Inundaçíµes,Registro,80669,0,0,0,0,0,0,0,12100
Row1677,RS,Estrela,03/05/2024,RS-F-4307807-12100-20240503,12100 - Inundaçíµes,Reconhecido,30628,0,0,0,1100,4000,0,32183,12100
Row2935,RS,Estrela,18/01/2024,RS-F-4307807-13215-20240116,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,30628,0,0,0,0,0,0,2716,13215
Row3498,RS,Estrela,20/11/2023,RS-F-4307807-13214-20231116,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,30628,0,0,676,401,235,0,0,13214
Row4419,RS,Estrela,07/09/2023,RS-F-4307807-13214-20230906,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,30628,4,309,49,670,392,49,32183,13214
Row10371,RS,Estrela,16/09/2021,RS-F-4307807-12100-20210910,12100 - Inundaçíµes,Reconhecido,30628,0,0,0,0,0,0,1800,12100
Row11687,RS,Estrela,14/07/2020,RS-F-4307807-12100-20200709,12100 - Inundaçíµes,Reconhecido,30628,0,0,0,105,4023,0,0,12100
Row16377,RS,Estrela,21/06/2017,RS-F-4307807-12100-20170609,12100 - Inundaçíµes,Registro,30628,0,0,0,60,160,0,0,12100
Row17633,RS,Estrela,26/07/2016,RS-F-4307807-12300-20160715,12300 - Alagamentos,Registro,30628,0,0,0,0,0,0,0,12300
Row18847,RS,Estrela,14/09/2015,RS-F-4307807-12200-20150713,12200 - Enxurradas,Registro,30628,0,0,0,0,0,0,0,12200
Row20149,RS,Estrela,06/03/2014,RS-F-4307807-12200-20140225,12200 - Enxurradas,Registro,30628,0,0,0,0,0,0,0,12200
Row20243,RS,Estrela,03/02/2014,RS-F-4307807-13215-20140130,13215 - Tempestade Local/Convectiva - Vendaval,Registro,30628,0,0,0,0,0,0,60,13215
Row20544,RS,Estrela,05/12/2013,RS-F-4307807-12200-20131111,12200 - Enxurradas,Registro,30628,0,0,0,0,0,0,0,12200
Row20795,RS,Estrela,11/09/2013,RS-F-4307807-12100-20130824,12100 - Inundaçíµes,Registro,30628,0,0,0,94,320,0,0,12100
Row21310,RS,Estrela,02/09/2013,RS-F-4307807-13215-20130202,13215 - Tempestade Local/Convectiva - Vendaval,Registro,30628,0,0,0,0,0,0,0,13215
Row23201,RS,Estrela,21/07/2011,RS-A-4307807-12100-20110721,12100 - Inundaçíµes,Reconhecido,30628,0,2,2,301,1912,0,0,12100
Row25597,RS,Estrela,12/03/2010,RS-D-4307807-12100-20100312,12100 - Inundaçíµes,Registro,30628,0,0,0,0,0,0,0,12100
Row26124,RS,Estrela,04/01/2010,RS-C-4307807-12100-20100104,12100 - Inundaçíµes,Registro,30628,0,0,0,0,150,0,0,12100
Row27020,RS,Estrela,13/09/2009,RS-A-4307807-12100-20090913,12100 - Inundaçíµes,Registro,30628,0,0,0,1,125,0,58,12100
Row28801,RS,Estrela,27/10/2008,RS-A-4307807-12100-20081027,12100 - Inundaçíµes,Registro,30628,0,0,0,1486,5500,0,242,12100
Row34390,RS,Estrela,20/02/2003,RS-A-4307807-12100-20030220,12100 - Inundaçíµes,Reconhecido,30628,1,18,45,47,58,0,1225,12100
Row35071,RS,Estrela,12/06/2002,RS-A-4307807-12100-20020612,12100 - Inundaçíµes,Registro,30628,0,0,0,241,0,0,0,12100
Row35723,RS,Estrela,20/07/2001,RS-P-4307807-12200-20010720,12200 - Enxurradas,Registro,30628,0,0,0,0,0,0,0,12200
Row38868,RS,Estrela,25/10/1993,RS-P-4307807-13215-19931025,13215 - Tempestade Local/Convectiva - Vendaval,Registro,30628,0,0,0,0,0,0,0,13215
Row38930,RS,Estrela,16/08/1993,RS-P-4307807-13215-19930816,13215 - Tempestade Local/Convectiva - Vendaval,Registro,30628,0,0,0,0,0,0,0,13215
Row39230,RS,Estrela,02/06/1992,RS-P-4307807-12100-19920602,12100 - Inundaçíµes,Registro,30628,0,0,0,0,0,0,0,12100
Row39405,RS,Estrela,12/03/1992,RS-P-4307807-13213-19920312,13213 - Tempestade Local/Convectiva - Granizo,Registro,30628,0,0,0,0,0,0,0,13213
Row39567,RS,Estrela,31/01/1992,RS-P-4307807-13213-19920131,13213 - Tempestade Local/Convectiva - Granizo,Registro,30628,0,0,0,0,0,0,0,13213
Row40178,RS,Estrela,15/06/1990,RS-P-4307807-12200-19900615,12200 - Enxurradas,Registro,30628,0,0,0,0,0,0,0,12200
Row40656,RS,Estrela,21/09/1989,RS-P-4307807-12100-19890921,12100 - Inundaçíµes,Registro,30628,0,0,0,0,0,0,0,12100
Row40971,RS,Estrela,26/09/1988,RS-J-4307807-12100-19880926,12100 - Inundaçíµes,Registro,30628,0,0,0,200,0,0,0,12100
Row42409,RS,Estrela,15/06/1983,RS-P-4307807-12200-19830615,12200 - Enxurradas,Registro,30628,0,0,0,0,0,0,0,12200
Row43639,RS,Estrela,22/07/1977,RS-O-4307807-12100-19770722,12100 - Inundaçíµes,Registro,30628,0,0,0,0,0,0,0,12100
Row43662,RS,Estrela,01/07/1977,RS-P-4307807-13213-19770701,13213 - Tempestade Local/Convectiva - Granizo,Registro,30628,0,0,0,0,0,0,0,13213
Row2119,RS,Estrela Velha,06/05/2024,RS-F-4307815-13214-20240429,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,3628,0,0,0,14,32,0,3024,13214
Row3411,RS,Estrela Velha,20/11/2023,RS-F-4307815-13214-20231117,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,3628,0,0,0,0,0,0,3070,13214
Row11487,RS,Estrela Velha,03/12/2020,RS-F-4307815-13215-20201102,13215 - Tempestade Local/Convectiva - Vendaval,Registro,3628,0,0,0,0,0,0,0,13215
Row13245,RS,Estrela Velha,14/11/2019,RS-F-4307815-13214-20191023,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,3628,0,0,0,0,0,0,10,13214
Row16248,RS,Estrela Velha,02/10/2017,RS-F-4307815-13215-20171001,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,3628,0,0,0,0,48,0,750,13215
Row18485,RS,Estrela Velha,16/10/2015,RS-F-4307815-13214-20151015,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,3628,0,0,0,5,84,0,340,13214
Row19331,RS,Estrela Velha,11/11/2014,RS-F-4307815-13215-20141019,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,3628,0,0,0,3,6,0,346,13215
Row20437,RS,Estrela Velha,19/12/2013,RS-F-4307815-13213-20131213,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,3628,0,0,0,0,0,0,0,13213
Row21756,RS,Estrela Velha,01/10/2012,RS-J-4307815-13213-20121001,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,3628,0,0,0,0,0,0,0,13213
Row24814,RS,Estrela Velha,26/11/2010,RS-P-4307815-12100-20101126,12100 - Inundaçíµes,Registro,3628,0,0,0,0,0,0,0,12100
Row26042,RS,Estrela Velha,07/01/2010,RS-A-4307815-12200-20100107,12200 - Enxurradas,Reconhecido,3628,0,0,0,0,0,0,0,12200
Row26546,RS,Estrela Velha,25/11/2009,RS-A-4307815-12100-20091125,12100 - Inundaçíµes,Reconhecido,3628,0,0,0,0,0,0,0,12100
Row31775,RS,Estrela Velha,20/05/2005,RS-P-4307815-13213-20050520,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,3628,0,0,0,0,0,0,0,13213
Row34912,RS,Estrela Velha,15/10/2002,RS-A-4307815-12100-20021015,12100 - Inundaçíµes,Registro,3628,0,0,0,2,4,0,0,12100
Row35937,RS,Estrela Velha,19/01/2001,RS-P-4307815-12200-20010119,12200 - Enxurradas,Registro,3628,0,0,0,0,0,0,0,12200
Row1890,RS,Eugênio de Castro,06/05/2024,RS-F-4307831-13214-20240502,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,2797,0,0,0,0,16,0,0,13214
Row4437,RS,Eugênio de Castro,08/09/2023,RS-F-4307831-13214-20230905,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,2797,0,0,0,0,0,0,0,13214
Row16131,RS,Eugênio de Castro,21/10/2017,RS-F-4307831-13215-20171019,13215 - Tempestade Local/Convectiva - Vendaval,Registro,2797,0,0,0,0,0,0,0,13215
Row16619,RS,Eugênio de Castro,01/06/2017,RS-F-4307831-13214-20170531,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,2797,0,0,0,0,0,0,0,13214
Row18126,RS,Eugênio de Castro,30/12/2015,RS-F-4307831-12200-20151226,12200 - Enxurradas,Registro,2797,0,0,0,0,0,0,0,12200
Row18140,RS,Eugênio de Castro,30/12/2015,RS-F-4307831-12200-20151224,12200 - Enxurradas,Registro,2797,0,0,0,14,0,0,0,12200
Row34863,RS,Eugênio de Castro,05/11/2002,RS-A-4307831-12100-20021105,12100 - Inundaçíµes,Registro,2797,0,0,0,0,0,0,0,12100
Row38708,RS,Eugênio de Castro,29/03/1994,RS-P-4307831-12200-19940329,12200 - Enxurradas,Registro,2797,0,0,0,0,0,0,0,12200
Row2141,RS,Fagundes Varela,04/05/2024,RS-F-4307864-13214-20240427,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,2579,0,0,0,0,5,0,150,13214
Row5282,RS,Fagundes Varela,27/03/2023,RS-F-4307864-13215-20230323,13215 - Tempestade Local/Convectiva - Vendaval,Registro,2579,0,0,0,0,0,0,0,13215
Row23558,RS,Fagundes Varela,28/03/2011,RS-A-4307864-12200-20110328,12200 - Enxurradas,Reconhecido,2579,0,0,0,0,0,0,0,12200
Row35687,RS,Fagundes Varela,23/07/2001,RS-P-4307864-12200-20010723,12200 - Enxurradas,Registro,2579,0,0,0,0,0,0,0,12200
Row2088,RS,Farroupilha,03/05/2024,RS-F-4307906-13214-20240430,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,63641,0,0,0,0,111,0,0,13214
Row4532,RS,Farroupilha,08/09/2023,RS-F-4307906-13214-20230904,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,63641,0,0,0,0,0,0,0,13214
Row11129,RS,Farroupilha,04/02/2021,RS-F-4307906-13215-20210204,13215 - Tempestade Local/Convectiva - Vendaval,Registro,63641,0,0,0,0,0,0,0,13215
Row11242,RS,Farroupilha,18/02/2021,RS-F-4307906-12300-20210113,12300 - Alagamentos,Registro,63641,0,0,0,0,0,0,0,12300
Row25551,RS,Farroupilha,23/03/2010,RS-P-4307906-13213-20100323,13213 - Tempestade Local/Convectiva - Granizo,Registro,63641,0,0,0,0,0,0,0,13213
Row26845,RS,Farroupilha,06/10/2009,RS-A-4307906-13213-20091006,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,63641,0,0,0,0,640,0,0,13213
Row39077,RS,Farroupilha,18/02/1993,RS-P-4307906-13213-19930218,13213 - Tempestade Local/Convectiva - Granizo,Registro,63641,0,0,0,0,0,0,0,13213
Row1331,RS,Faxinal do Soturno,26/09/2024,RS-F-4308003-13213-20240925,13213 - Tempestade Local/Convectiva - Granizo,Registro,6672,0,0,0,0,0,0,515,13213
Row2039,RS,Faxinal do Soturno,30/04/2024,RS-F-4308003-13214-20240430,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,6672,0,0,0,43,320,0,6309,13214
Row2419,RS,Faxinal do Soturno,22/03/2024,RS-F-4308003-13215-20240321,13215 - Tempestade Local/Convectiva - Vendaval,Registro,6672,0,0,0,0,0,0,0,13215
Row2582,RS,Faxinal do Soturno,28/02/2024,RS-F-4308003-13214-20240226,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,6672,0,0,0,0,0,0,0,13214
Row4312,RS,Faxinal do Soturno,26/09/2023,RS-F-4308003-13213-20230926,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,6672,0,0,0,0,0,0,1600,13213
Row17087,RS,Faxinal do Soturno,23/03/2017,RS-F-4308003-12200-20170312,12200 - Enxurradas,Reconhecido,6672,0,0,0,4,31,0,368,12200
Row18597,RS,Faxinal do Soturno,15/10/2015,RS-F-4308003-13214-20151008,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,6672,0,0,0,24,50,0,1000,13214
Row19201,RS,Faxinal do Soturno,31/12/2014,RS-F-4308003-12200-20141227,12200 - Enxurradas,Registro,6672,0,0,0,0,0,0,0,12200
Row20521,RS,Faxinal do Soturno,27/11/2013,RS-F-4308003-12200-20131121,12200 - Enxurradas,Reconhecido,6672,0,0,0,111,9,0,0,12200
Row20543,RS,Faxinal do Soturno,19/11/2013,RS-F-4308003-12200-20131111,12200 - Enxurradas,Registro,6672,0,0,0,0,0,0,0,12200
Row24733,RS,Faxinal do Soturno,04/12/2010,RS-P-4308003-12200-20101204,12200 - Enxurradas,Registro,6672,0,0,0,0,0,0,0,12200
Row26147,RS,Faxinal do Soturno,04/01/2010,RS-A-4308003-12100-20100104,12100 - Inundaçíµes,Reconhecido,6672,0,0,0,3,41,0,0,12100
Row26433,RS,Faxinal do Soturno,02/12/2009,RS-A-4308003-12200-20091202,12200 - Enxurradas,Reconhecido,6672,0,0,0,0,0,0,0,12200
Row32717,RS,Faxinal do Soturno,04/03/2004,RS-P-4308003-13215-20040304,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,6672,0,0,0,0,0,0,0,13215
Row33973,RS,Faxinal do Soturno,16/12/2003,RS-P-4308003-12100-20031216,12100 - Inundaçíµes,Registro,6672,0,0,0,0,0,0,0,12100
Row35680,RS,Faxinal do Soturno,23/07/2001,RS-P-4308003-12200-20010723,12200 - Enxurradas,Registro,6672,0,0,0,0,0,0,0,12200
Row35962,RS,Faxinal do Soturno,08/01/2001,RS-P-4308003-12200-20010108,12200 - Enxurradas,Registro,6672,0,0,0,0,0,0,0,12200
Row37198,RS,Faxinal do Soturno,09/10/1997,RS-P-4308003-12200-19971009,12200 - Enxurradas,Registro,6672,0,0,0,0,0,0,0,12200
Row38619,RS,Faxinal do Soturno,30/05/1994,RS-P-4308003-12200-19940530,12200 - Enxurradas,Registro,6672,0,0,0,0,0,0,0,12200
Row41897,RS,Faxinal do Soturno,10/05/1984,RS-P-4308003-12200-19840510,12200 - Enxurradas,Registro,6672,0,0,0,0,0,0,0,12200
Row42408,RS,Faxinal do Soturno,15/06/1983,RS-P-4308003-12200-19830615,12200 - Enxurradas,Registro,6672,0,0,0,0,0,0,0,12200
Row43756,RS,Faxinal do Soturno,15/09/1972,RS-P-4308003-12100-19720915,12100 - Inundaçíµes,Registro,6672,0,0,0,0,0,0,0,12100
Row1769,RS,Faxinalzinho,03/05/2024,RS-F-4308052-13214-20240502,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,2567,0,0,0,0,12,0,2555,13214
Row3882,RS,Faxinalzinho,20/10/2023,RS-F-4308052-13214-20231017,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,2567,0,0,0,0,0,0,2567,13214
Row4637,RS,Faxinalzinho,14/08/2023,RS-F-4308052-13213-20230812,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,2567,0,0,0,0,0,0,140,13213
Row10230,RS,Faxinalzinho,22/10/2021,RS-F-4308052-13213-20211015,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,2567,0,0,0,0,0,0,50,13213
Row19692,RS,Faxinalzinho,18/07/2014,RS-F-4308052-13214-20140623,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,2567,0,0,0,7,7,0,1480,13214
Row23101,RS,Faxinalzinho,09/08/2011,RS-A-4308052-13215-20110809,13215 - Tempestade Local/Convectiva - Vendaval,Registro,2567,0,0,0,50,100,0,0,13215
Row30005,RS,Faxinalzinho,20/09/2007,RS-A-4308052-13215-20070920,13215 - Tempestade Local/Convectiva - Vendaval,Registro,2567,0,0,0,0,15,0,0,13215
Row40177,RS,Faxinalzinho,15/06/1990,RS-P-4308052-12200-19900615,12200 - Enxurradas,Registro,2567,0,0,0,0,0,0,0,12200
Row1674,RS,Fazenda Vilanova,07/05/2024,RS-F-4308078-13214-20240504,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,3697,0,0,0,0,0,0,4291,13214
Row20212,RS,Fazenda Vilanova,19/02/2014,RS-F-4308078-13215-20140210,13215 - Tempestade Local/Convectiva - Vendaval,Nío reconhecido,3697,0,0,0,0,0,0,430,13215
Row22753,RS,Fazenda Vilanova,14/12/2011,RS-A-4308078-13213-20111214,13213 - Tempestade Local/Convectiva - Granizo,Registro,3697,0,0,0,0,0,0,0,13213
Row23465,RS,Fazenda Vilanova,22/04/2011,RS-P-4308078-13215-20110422,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,3697,0,0,0,0,0,0,0,13215
Row1017,RS,Feliz,19/12/2024,RS-F-4308102-13214-20241219,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Nío reconhecido,12359,0,0,350,0,40,0,4980,13214
Row1136,RS,Feliz,28/11/2024,RS-F-4308102-13214-20241128,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Nío reconhecido,12359,0,0,350,0,40,0,5370,13214
Row1690,RS,Feliz,03/05/2024,RS-F-4308102-13214-20240503,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,12359,0,0,0,80,1200,0,12484,13214
Row1952,RS,Feliz,03/05/2024,RS-F-4308102-13214-20240501,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,12359,0,0,0,0,0,0,0,13214
Row3309,RS,Feliz,20/11/2023,RS-F-4308102-12200-20231118,12200 - Enxurradas,Reconhecido,12359,0,0,0,0,500,0,13264,12200
Row4916,RS,Feliz,19/06/2023,RS-F-4308102-12200-20230616,12200 - Enxurradas,Reconhecido,12359,0,0,0,0,16,0,2184,12200
Row24906,RS,Feliz,16/11/2010,RS-C-4308102-13213-20101116,13213 - Tempestade Local/Convectiva - Granizo,Registro,12359,0,0,0,0,0,0,0,13213
Row26695,RS,Feliz,13/11/2009,RS-A-4308102-13213-20091113,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,12359,0,0,0,2,0,0,0,13213
Row1462,RS,Flores da Cunha,25/06/2024,RS-F-4308201-13213-20240623,13213 - Tempestade Local/Convectiva - Granizo,Registro,27135,0,0,0,0,0,0,0,13213
Row2041,RS,Flores da Cunha,03/05/2024,RS-F-4308201-13214-20240430,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,27135,0,0,0,12,80,0,30800,13214
Row3065,RS,Flores da Cunha,03/01/2024,RS-F-4308201-13213-20240103,13213 - Tempestade Local/Convectiva - Granizo,Registro,27135,0,0,0,0,0,0,0,13213
Row3362,RS,Flores da Cunha,18/11/2023,RS-F-4308201-13213-20231118,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,27135,0,0,0,0,9,0,30883,13213
Row14640,RS,Flores da Cunha,31/10/2018,RS-F-4308201-13213-20181031,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,27135,0,0,0,0,200,0,15000,13213
Row22755,RS,Flores da Cunha,14/12/2011,RS-N-4308201-13213-20111214,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,27135,0,0,0,0,0,0,0,13213
Row26432,RS,Flores da Cunha,02/12/2009,RS-A-4308201-12200-20091202,12200 - Enxurradas,Registro,27135,0,0,0,0,0,0,0,12200
Row1896,RS,Floriano Peixoto,09/05/2024,RS-F-4308250-13214-20240502,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,2018,0,0,0,0,0,0,1668,13214
Row3455,RS,Floriano Peixoto,22/11/2023,RS-F-4308250-13214-20231117,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,2018,0,0,0,0,0,0,1668,13214
Row4568,RS,Floriano Peixoto,01/11/2023,RS-F-4308250-13214-20230901,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Nío reconhecido,2018,0,0,0,0,0,0,0,13214
Row15651,RS,Floriano Peixoto,22/01/2018,RS-F-4308250-12200-20180121,12200 - Enxurradas,Reconhecido,2018,0,0,0,0,0,0,1000,12200
Row15692,RS,Floriano Peixoto,22/01/2018,RS-F-4308250-12200-20180116,12200 - Enxurradas,Registro,2018,0,0,0,0,0,0,0,12200
Row16569,RS,Floriano Peixoto,05/06/2017,RS-F-4308250-12200-20170602,12200 - Enxurradas,Registro,2018,0,0,0,0,0,0,1000,12200
