"country","state","municipality","municipality - state","geocode","feature_id","class","class_level_0","class_level_1","class_level_2","2013","2023","new column","total_eventos","total_afetados","populacao_total","percentual_afetados","municipality (Right)","state (Right)"
"Brasil","Espírito Santo","Baixo Guandu","Baixo Guandu - ES",3200805,3108,3,"Natural","1. Forest","1.1. Forest Formation",13701.7580470397,16992.5592489198,24.017364710297773,4,6,29086,"0.02062848105617823","Baixo Guandu","ES"
"Brasil","Espírito Santo","Baixo Guandu","Baixo Guandu - ES",3200805,3108,4,"Natural","1. Forest","1.2. Savanna Formation",58.8110836547852,75.8519870422363,28.97566636839986,4,6,29086,"0.02062848105617823","Baixo Guandu","ES"
"Brasil","Espírito Santo","Boa Esperança","Boa Esperança - ES",3201001,3110,3,"Natural","1. Forest","1.1. Forest Formation",2523.89935357059,4062.94001702264,60.97868606665124,1,21,14199,"0.1478977392774139","Boa Esperança","ES"
"Brasil","Espírito Santo","Colatina","Colatina - ES",3201506,3116,3,"Natural","1. Forest","1.1. Forest Formation",23439.7054180366,22712.6668989627,-3.101739147772956,2,398,111794,"0.356011950551908","Colatina","ES"
"Brasil","Espírito Santo","Colatina","Colatina - ES",3201506,3116,4,"Natural","1. Forest","1.2. Savanna Formation",3.6298265625,2.11028269042969,-41.862712884654805,2,398,111794,"0.356011950551908","Colatina","ES"
"Brasil","Espírito Santo","Fundão","Fundão - ES",3202207,3123,3,"Natural","1. Forest","1.1. Forest Formation",7960.8902213564,7619.67984292647,-4.286083201029159,1,15,17028,"0.08809020436927414","Fundão","ES"
"Brasil","Espírito Santo","Fundão","Fundão - ES",3202207,3123,5,"Natural","1. Forest","1.3. Mangrove",50.8100445251466,51.819540576172,1.9868041062742772,1,15,17028,"0.08809020436927414","Fundão","ES"
"Brasil","Espírito Santo","Guaçuí","Guaçuí - ES",3202306,3125,3,"Natural","1. Forest","1.1. Forest Formation",8491.11019234617,9560.3754330628,12.59276132914231,2,1009,27853,"3.622590026209026","Guaçuí","ES"
"Brasil","Espírito Santo","Ibatiba","Ibatiba - ES",3202454,3127,3,"Natural","1. Forest","1.1. Forest Formation",4221.68554401851,4300.53741432487,1.86778170671857,1,900,22346,"4.027566454846505","Ibatiba","ES"
"Brasil","Espírito Santo","Iconha","Iconha - ES",3202603,3130,3,"Natural","1. Forest","1.1. Forest Formation",5754.66375517581,5623.28112026972,-2.28306362448932,2,0,12514,"0.0","Iconha","ES"
"Brasil","Espírito Santo","Irupi","Irupi - ES",3202652,3131,3,"Natural","1. Forest","1.1. Forest Formation",2620.52760303336,3188.2861389403,21.665810169285695,3,31,11729,"0.2643021570466365","Irupi","ES"
"Brasil","Espírito Santo","Itaguaçu","Itaguaçu - ES",3202702,3132,3,"Natural","1. Forest","1.1. Forest Formation",12019.3924020016,13292.6774221378,10.59358890657533,1,0,14134,"0.0","Itaguaçu","ES"
"Brasil","Espírito Santo","Itarana","Itarana - ES",3202900,3134,3,"Natural","1. Forest","1.1. Forest Formation",8828.72438674827,9103.30744637488,3.110110222024294,1,2830,10881,"26.00863891186472","Itarana","ES"
"Brasil","Espírito Santo","Jerônimo Monteiro","Jerônimo Monteiro - ES",3203106,3137,3,"Natural","1. Forest","1.1. Forest Formation",2586.50430966796,3128.75516447752,20.964622126578657,1,1260,10888,"11.572373254959588","Jerônimo Monteiro","ES"
"Brasil","Espírito Santo","Linhares","Linhares - ES",3203205,3140,3,"Natural","1. Forest","1.1. Forest Formation",77970.0818137081,76855.2067047066,-1.4298755151562388,13,2,141254,"0.0014158891075650955","Linhares","ES"
"Brasil","Espírito Santo","Linhares","Linhares - ES",3203205,3140,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",4092.22712236938,4244.24229861448,3.714729698509109,13,2,141254,"0.0014158891075650955","Linhares","ES"
"Brasil","Espírito Santo","Mantenópolis","Mantenópolis - ES",3203304,3141,3,"Natural","1. Forest","1.1. Forest Formation",4236.72533858635,5114.91306917105,20.72798353451256,1,15,13600,"0.11029411764705882","Mantenópolis","ES"
"Brasil","Espírito Santo","Mantenópolis","Mantenópolis - ES",3203304,3141,4,"Natural","1. Forest","1.2. Savanna Formation",13.9786102966308,18.1304348205566,29.701268121956996,1,15,13600,"0.11029411764705882","Mantenópolis","ES"
"Brasil","Espírito Santo","Marechal Floriano","Marechal Floriano - ES",3203346,3143,3,"Natural","1. Forest","1.1. Forest Formation",17282.9874461859,17081.0550011239,-1.168388542147348,1,0,14249,"0.0","Marechal Floriano","ES"
"Brasil","Espírito Santo","Montanha","Montanha - ES",3203502,3146,3,"Natural","1. Forest","1.1. Forest Formation",3687.73392885736,4431.39437264394,20.16578359862862,1,0,17854,"0.0","Montanha","ES"
"Brasil","Espírito Santo","Muniz Freire","Muniz Freire - ES",3203700,3148,3,"Natural","1. Forest","1.1. Forest Formation",18069.9342132515,19380.796437713,7.2543829379311475,2,23128,18387,"125.78452167292109","Muniz Freire","ES"
"Brasil","Espírito Santo","Muqui","Muqui - ES",3203809,3149,3,"Natural","1. Forest","1.1. Forest Formation",8984.87833684071,10137.7610259584,12.83136672413831,2,21,14396,"0.14587385384829119","Muqui","ES"
"Brasil","Espírito Santo","Pedro Canário","Pedro Canário - ES",3204054,3152,3,"Natural","1. Forest","1.1. Forest Formation",1646.95467258303,2563.13156347039,55.62854316144949,1,16,23789,"0.0672579763756358","Pedro Canário","ES"
"Brasil","Espírito Santo","Santa Leopoldina","Santa Leopoldina - ES",3204500,3159,3,"Natural","1. Forest","1.1. Forest Formation",39058.0889935327,38882.0052192773,-0.45082537009057383,2,6120,12255,"49.93880048959608","Santa Leopoldina","ES"
"Brasil","Espírito Santo","São Mateus","São Mateus - ES",3204906,3165,3,"Natural","1. Forest","1.1. Forest Formation",26565.2137562682,29568.2652069456,11.30445054284126,3,55,109067,"0.050427718741690886","São Mateus","ES"
"Brasil","Espírito Santo","São Mateus","São Mateus - ES",3204906,3165,5,"Natural","1. Forest","1.3. Mangrove",1402.89593425903,1177.71057021486,-16.051466010064857,3,55,109067,"0.050427718741690886","São Mateus","ES"
"Brasil","Espírito Santo","São Mateus","São Mateus - ES",3204906,3165,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",1521.58348319095,1533.09392333988,0.7564777270578132,3,55,109067,"0.050427718741690886","São Mateus","ES"
"Brasil","Espírito Santo","Vargem Alta","Vargem Alta - ES",3205036,3169,3,"Natural","1. Forest","1.1. Forest Formation",20676.6906332234,20549.8300910051,-0.6135437457987547,3,13296,19141,"69.4634554098532","Vargem Alta","ES"
"Brasil","Espírito Santo","Viana","Viana - ES",3205101,3171,3,"Natural","1. Forest","1.1. Forest Formation",12256.1605969906,12271.1219904659,0.12207243334403882,1,0,64999,"0.0","Viana","ES"
"Brasil","Espírito Santo","Viana","Viana - ES",3205101,3171,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",33.7360079956055,55.8068842834473,65.42231164611056,1,0,64999,"0.0","Viana","ES"
"Brasil","Espírito Santo","Vila Velha","Vila Velha - ES",3205200,3174,3,"Natural","1. Forest","1.1. Forest Formation",1384.18343623657,1246.81572925414,-9.924097008118842,1,1505,414420,"0.3631581487379953","Vila Velha","ES"
"Brasil","Espírito Santo","Vila Velha","Vila Velha - ES",3205200,3174,5,"Natural","1. Forest","1.3. Mangrove",109.983940557861,107.801887683105,-1.9839740817506561,1,1505,414420,"0.3631581487379953","Vila Velha","ES"
"Brasil","Espírito Santo","Vila Velha","Vila Velha - ES",3205200,3174,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",1012.25377837524,1055.18900183105,4.241547364211868,1,1505,414420,"0.3631581487379953","Vila Velha","ES"
"Brasil","Espírito Santo","Vitória","Vitória - ES",3205309,3175,3,"Natural","1. Forest","1.1. Forest Formation",718.783938732909,693.67412912598,-3.493373773931727,3,49,325453,"0.015055937416462592","Vitória","ES"
"Brasil","Espírito Santo","Vitória","Vitória - ES",3205309,3175,5,"Natural","1. Forest","1.3. Mangrove",1111.14028772578,1114.75322951045,0.32515622235827885,3,49,325453,"0.015055937416462592","Vitória","ES"
"Brasil","Espírito Santo","Vitória","Vitória - ES",3205309,3175,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",181.030579858398,181.871293487549,0.4644042071834509,3,49,325453,"0.015055937416462592","Vitória","ES"
"Brasil","Rio de Janeiro","Belford Roxo","Belford Roxo - RJ",3300456,3184,3,"Natural","1. Forest","1.1. Forest Formation",209.064370080567,359.701381671144,72.05293352115721,1,20585,469261,"4.38668459556622","Belford Roxo","RJ"
"Brasil","Rio de Janeiro","Cambuci","Cambuci - RJ",3300902,3189,3,"Natural","1. Forest","1.1. Forest Formation",8107.86916395213,9738.40308797568,20.110511048611386,1,16,14829,"0.10789668892035875","Cambuci","RJ"
"Brasil","Rio de Janeiro","Cordeiro","Cordeiro - RJ",3301504,3198,3,"Natural","1. Forest","1.1. Forest Formation",2616.16903876948,3069.05137393186,17.310897287256108,1,1221,20403,"5.984414056756359","Cordeiro","RJ"
"Brasil","Rio de Janeiro","Guapimirim","Guapimirim - RJ",3301850,3202,3,"Natural","1. Forest","1.1. Forest Formation",13177.8159733276,13511.3278843633,2.5308587683326267,1,3598,51487,"6.988171771515139","Guapimirim","RJ"
"Brasil","Rio de Janeiro","Guapimirim","Guapimirim - RJ",3301850,3202,5,"Natural","1. Forest","1.3. Mangrove",1840.09565915526,1979.66541307379,7.584918383134652,1,3598,51487,"6.988171771515139","Guapimirim","RJ"
"Brasil","Rio de Janeiro","Guapimirim","Guapimirim - RJ",3301850,3202,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",1287.35054920046,1124.39735729982,-12.658027916471232,1,3598,51487,"6.988171771515139","Guapimirim","RJ"
"Brasil","Rio de Janeiro","Italva","Italva - RJ",3302056,3206,3,"Natural","1. Forest","1.1. Forest Formation",1820.71004335329,2435.18177786252,33.749016585723204,2,390,14027,"2.7803521779425395","Italva","RJ"
"Brasil","Rio de Janeiro","Itaocara","Itaocara - RJ",3302106,3207,3,"Natural","1. Forest","1.1. Forest Formation",2310.07420992432,2933.56898118286,26.99024856344189,1,0,22902,"0.0","Itaocara","RJ"
"Brasil","Rio de Janeiro","Itaperuna","Itaperuna - RJ",3302205,3208,3,"Natural","1. Forest","1.1. Forest Formation",7826.23560756231,10681.1322872011,36.478542466574474,1,12849,95876,"13.401685510451","Itaperuna","RJ"
"Brasil","Rio de Janeiro","Japeri","Japeri - RJ",3302270,3210,3,"Natural","1. Forest","1.1. Forest Formation",712.180018865958,955.694264495855,34.19279384131805,4,124327,95391,"130.33409860469015","Japeri","RJ"
"Brasil","Rio de Janeiro","Macuco","Macuco - RJ",3302452,3213,3,"Natural","1. Forest","1.1. Forest Formation",2675.23104450068,2971.89234848018,11.089184412289528,2,900,5269,"17.08104004554944","Macuco","RJ"
"Brasil","Rio de Janeiro","Magé","Magé - RJ",3302502,3214,3,"Natural","1. Forest","1.1. Forest Formation",17667.2960705179,18269.3181632248,3.407550823306345,6,7853,228150,"3.4420337497260576","Magé","RJ"
"Brasil","Rio de Janeiro","Magé","Magé - RJ",3302502,3214,5,"Natural","1. Forest","1.3. Mangrove",763.984866186518,759.857106671139,-0.5402933615665715,6,7853,228150,"3.4420337497260576","Magé","RJ"
"Brasil","Rio de Janeiro","Magé","Magé - RJ",3302502,3214,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",1549.9262159363,1690.85003942873,9.092292397112526,6,7853,228150,"3.4420337497260576","Magé","RJ"
"Brasil","Rio de Janeiro","Mendes","Mendes - RJ",3302809,3217,3,"Natural","1. Forest","1.1. Forest Formation",4513.05161850576,4704.76587387685,4.247996069554471,2,22129,17940,"123.35005574136008","Mendes","RJ"
"Brasil","Rio de Janeiro","Mesquita","Mesquita - RJ",3302858,3218,3,"Natural","1. Forest","1.1. Forest Formation",2046.3586207459,2064.03091152959,0.8635969572746927,1,132,6072,"2.1739130434782608","Mesquita","MG"
"Brasil","Rio de Janeiro","Mesquita","Mesquita - RJ",3302858,3218,3,"Natural","1. Forest","1.1. Forest Formation",2046.3586207459,2064.03091152959,0.8635969572746927,2,50023,168403,"29.704340183963467","Mesquita","RJ"
"Brasil","Rio de Janeiro","Miguel Pereira","Miguel Pereira - RJ",3302908,3219,3,"Natural","1. Forest","1.1. Forest Formation",13652.581274774,14362.9038235962,5.202844315856,1,1565,24647,"6.3496571590862985","Miguel Pereira","RJ"
"Brasil","Rio de Janeiro","Nilópolis","Nilópolis - RJ",3303203,3222,3,"Natural","1. Forest","1.1. Forest Formation",13.5400367736816,17.0078066772461,25.611229581776087,3,1586,157483,"1.0070928290672643","Nilópolis","RJ"
"Brasil","Rio de Janeiro","Nova Friburgo","Nova Friburgo - RJ",3303401,3224,3,"Natural","1. Forest","1.1. Forest Formation",60459.5322887011,62155.4928232188,2.8051168613400796,1,1017,182016,"0.558742088607595","Nova Friburgo","RJ"
"Brasil","Rio de Janeiro","Nova Iguaçu","Nova Iguaçu - RJ",3303500,3225,3,"Natural","1. Forest","1.1. Forest Formation",22687.8961581918,23182.9041597967,2.181815352791844,2,182717,795212,"22.977143202064354","Nova Iguaçu","RJ"
"Brasil","Rio de Janeiro","Paracambi","Paracambi - RJ",3303609,3226,3,"Natural","1. Forest","1.1. Forest Formation",7020.91692920539,7248.26088031622,3.2380948728382144,3,5578,47074,"11.84942855928963","Paracambi","RJ"
"Brasil","Rio de Janeiro","Queimados","Queimados - RJ",3304144,3236,3,"Natural","1. Forest","1.1. Forest Formation",253.651687261962,356.268312689208,40.45572356917437,2,85841,137938,"62.23158230509359","Queimados","RJ"
"Brasil","Rio de Janeiro","Santa Maria Madalena","Santa Maria Madalena - RJ",3304607,3244,3,"Natural","1. Forest","1.1. Forest Formation",32739.6115116634,33665.4337211977,2.8278350499195226,3,10,10321,"0.09688983625617673","Santa Maria Madalena","RJ"
"Brasil","Rio de Janeiro","São Fidélis","São Fidélis - RJ",3304805,3247,3,"Natural","1. Forest","1.1. Forest Formation",15287.2541883793,17116.5240666382,11.965980651053949,1,0,37553,"0.0","São Fidélis","RJ"
"Brasil","Rio de Janeiro","São Gonçalo","São Gonçalo - RJ",3304904,3248,3,"Natural","1. Forest","1.1. Forest Formation",2020.52832205199,2393.43204447024,18.455753297213846,1,1200,999901,"0.12001188117623644","São Gonçalo","RJ"
"Brasil","Rio de Janeiro","São Gonçalo","São Gonçalo - RJ",3304904,3248,5,"Natural","1. Forest","1.3. Mangrove",1275.42645188602,1287.07521203007,0.9133227656384617,1,1200,999901,"0.12001188117623644","São Gonçalo","RJ"
"Brasil","Rio de Janeiro","São Gonçalo","São Gonçalo - RJ",3304904,3248,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",826.051937353525,883.776651348879,6.988024770003004,1,1200,999901,"0.12001188117623644","São Gonçalo","RJ"
"Brasil","Rio de Janeiro","Sapucaia","Sapucaia - RJ",3305406,3255,3,"Natural","1. Forest","1.1. Forest Formation",17064.5010468859,18066.3332593205,5.870855583072707,3,145,17504,"0.828382084095064","Sapucaia","RJ"
"Brasil","Rio de Janeiro","Silva Jardim","Silva Jardim - RJ",3305604,3258,3,"Natural","1. Forest","1.1. Forest Formation",42341.6578954108,43490.2756660495,2.712736883085524,1,0,21360,"0.0","Silva Jardim","RJ"
"Brasil","Rio de Janeiro","Teresópolis","Teresópolis - RJ",3305802,3261,3,"Natural","1. Forest","1.1. Forest Formation",41529.5118450236,42591.9014541978,2.5581557836238096,1,80264,163805,"48.99972528311102","Teresópolis","RJ"
"Brasil","Rio de Janeiro","Valença","Valença - RJ",3306107,3264,3,"Natural","1. Forest","1.1. Forest Formation",31081.8013747681,33284.5443565621,7.086921878286527,1,10,88729,"0.011270272402483968","Valença","BA"
"Brasil","Rio de Janeiro","Varre-Sai","Varre-Sai - RJ",3306156,3265,3,"Natural","1. Forest","1.1. Forest Formation",4065.62587250982,4549.73290885009,11.907318861128207,1,263,9503,"2.7675470903925077","Varre-Sai","RJ"
"Brasil","Rio de Janeiro","Vassouras","Vassouras - RJ",3306206,3266,3,"Natural","1. Forest","1.1. Forest Formation",11918.8056860601,13026.693114655,9.295288955760514,4,0,34439,"0.0","Vassouras","RJ"
"Brasil","São Paulo","Alto Alegre","Alto Alegre - SP",3501103,3280,3,"Natural","1. Forest","1.1. Forest Formation",1814.61317532348,1830.62502230836,0.8823834855065329,1,1848,1848,"100.0","Alto Alegre","RS"
"Brasil","São Paulo","Barra Bonita","Barra Bonita - SP",3505302,3327,3,"Natural","1. Forest","1.1. Forest Formation",602.951896734622,778.568476751717,29.126134434301203,2,28,1878,"1.4909478168264112","Barra Bonita","SC"
"Brasil","São Paulo","Brotas","Brotas - SP",3507902,3358,3,"Natural","1. Forest","1.1. Forest Formation",19731.9553608831,18947.8866244143,-3.9735987748236576,1,23898,21580,"110.74142724745136","Brotas","SP"
"Brasil","São Paulo","Brotas","Brotas - SP",3507902,3358,4,"Natural","1. Forest","1.2. Savanna Formation",3293.31396809049,2569.14472628162,-21.98907388804942,1,23898,21580,"110.74142724745136","Brotas","SP"
"Brasil","São Paulo","Caconde","Caconde - SP",3508702,3366,3,"Natural","1. Forest","1.1. Forest Formation",8206.35818378871,8481.36486852388,3.351141621851618,1,30,18536,"0.16184721622788087","Caconde","SP"
"Brasil","São Paulo","Caieiras","Caieiras - SP",3509007,3369,3,"Natural","1. Forest","1.1. Forest Formation",5522.35446784175,4890.87927913905,-11.434890541343574,1,16409,86623,"18.9430058991261","Caieiras","SP"
"Brasil","São Paulo","Capivari","Capivari - SP",3510401,3387,3,"Natural","1. Forest","1.1. Forest Formation",2346.38232662966,2606.23598016969,11.074650988924011,1,40876,48573,"84.15374796697755","Capivari","SP"
"Brasil","São Paulo","Embu-Guaçu","Embu-Guaçu - SP",3515103,3436,3,"Natural","1. Forest","1.1. Forest Formation",9238.2356692138,9394.27129622229,1.6890197716916373,1,14148,62846,"22.512172612417654","Embu-Guaçu","SP"
"Brasil","São Paulo","Francisco Morato","Francisco Morato - SP",3516309,3454,3,"Natural","1. Forest","1.1. Forest Formation",1383.25760292358,1387.45357191772,0.30333966610930785,2,8,154538,"0.005176720288860992","Francisco Morato","SP"
"Brasil","São Paulo","Guaratinguetá","Guaratinguetá - SP",3518404,3476,3,"Natural","1. Forest","1.1. Forest Formation",21677.901591388,22628.1357064579,4.383422957540318,2,7055,112091,"6.293993273322568","Guaratinguetá","SP"
"Brasil","São Paulo","Guariba","Guariba - SP",3518602,3478,3,"Natural","1. Forest","1.1. Forest Formation",910.703657916259,1179.15331016235,29.477168551218824,1,10077,35491,"28.393113747147165","Guariba","SP"
"Brasil","São Paulo","Mongaguá","Mongaguá - SP",3531100,3616,3,"Natural","1. Forest","1.1. Forest Formation",7653.75685737918,7652.28418027958,-0.019241231816497777,1,61951,46310,"133.7745627294321","Mongaguá","SP"
"Brasil","São Paulo","Mongaguá","Mongaguá - SP",3531100,3616,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",4087.4216284546,3489.23945581044,-14.634706840124165,1,61951,46310,"133.7745627294321","Mongaguá","SP"
"Brasil","São Paulo","Monteiro Lobato","Monteiro Lobato - SP",3531704,3622,3,"Natural","1. Forest","1.1. Forest Formation",18176.4189058449,18723.092854483,3.0075998548993956,1,1051,4123,"25.49114722289595","Monteiro Lobato","SP"
"Brasil","São Paulo","Monte Mor","Monte Mor - SP",3531803,3623,3,"Natural","1. Forest","1.1. Forest Formation",1190.94916900636,1326.1534018799,11.352645133154116,1,5400,48971,"11.026934308059873","Monte Mor","SP"
"Brasil","São Paulo","Novo Horizonte","Novo Horizonte - SP",3533502,3646,3,"Natural","1. Forest","1.1. Forest Formation",12008.7400442626,12360.9325734435,2.9328016751363255,1,0,36612,"0.0","Novo Horizonte","SP"
"Brasil","São Paulo","Osasco","Osasco - SP",3534401,3655,3,"Natural","1. Forest","1.1. Forest Formation",354.701678485097,375.472542840566,5.8558686398608994,2,98,666469,"0.01470435984269336","Osasco","SP"
"Brasil","São Paulo","Paraibuna","Paraibuna - SP",3535606,3668,3,"Natural","1. Forest","1.1. Forest Formation",26959.3742401261,26578.704598732,-1.412012155784809,1,3000,17384,"17.257248044178557","Paraibuna","SP"
"Brasil","São Paulo","Paranapanema","Paranapanema - SP",3535804,3670,3,"Natural","1. Forest","1.1. Forest Formation",13564.6936139969,14189.9859477555,4.6097048083222765,1,514,17810,"2.8860190903986527","Paranapanema","SP"
"Brasil","São Paulo","Paranapanema","Paranapanema - SP",3535804,3670,4,"Natural","1. Forest","1.2. Savanna Formation",286.431042248536,202.610592999267,-29.26374480617156,1,514,17810,"2.8860190903986527","Paranapanema","SP"
"Brasil","São Paulo","Planalto","Planalto - SP",3539608,3710,3,"Natural","1. Forest","1.1. Forest Formation",3347.69083132328,3519.89832252208,5.144067952378081,1,10524,10524,"100.0","Planalto","RS"
"Brasil","São Paulo","Potirendaba","Potirendaba - SP",3540804,3724,3,"Natural","1. Forest","1.1. Forest Formation",2959.34716384283,3051.66894906623,3.1196672817364446,1,15811,15453,"102.31670225846115","Potirendaba","SP"
"Brasil","São Paulo","Praia Grande","Praia Grande - SP",3541000,3727,3,"Natural","1. Forest","1.1. Forest Formation",5688.72198986831,5696.08984993301,0.1295169649320565,3,5903,7270,"81.19669876203577","Praia Grande","SC"
"Brasil","São Paulo","Praia Grande","Praia Grande - SP",3541000,3727,5,"Natural","1. Forest","1.3. Mangrove",655.233931268303,594.008208544929,-9.344101366188792,3,5903,7270,"81.19669876203577","Praia Grande","SC"
"Brasil","São Paulo","Praia Grande","Praia Grande - SP",3541000,3727,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",3737.51880341799,3644.16347873531,-2.497788762890125,3,5903,7270,"81.19669876203577","Praia Grande","SC"
"Brasil","São Paulo","Rafard","Rafard - SP",3542107,3740,3,"Natural","1. Forest","1.1. Forest Formation",885.732202935792,914.662317803955,3.266237218458709,1,670,8624,"7.769016697588126","Rafard","SP"
"Brasil","São Paulo","Santa Isabel","Santa Isabel - SP",3546801,3791,3,"Natural","1. Forest","1.1. Forest Formation",13730.2533573241,14317.5655911498,4.277504708333814,1,5014,50464,"9.9357958148383","Santa Isabel","SP"
"Brasil","São Paulo","Santo Anastácio","Santo Anastácio - SP",3547700,3801,3,"Natural","1. Forest","1.1. Forest Formation",2313.48631583248,2760.99838594357,19.343622957633887,1,506,20498,"2.4685335154649235","Santo Anastácio","SP"
"Brasil","São Paulo","São Carlos","São Carlos - SP",3548906,3814,3,"Natural","1. Forest","1.1. Forest Formation",22739.6877550415,22672.5960213866,-0.29504245782806854,1,42,10284,"0.40840140023337224","São Carlos","SC"
"Brasil","São Paulo","São Carlos","São Carlos - SP",3548906,3814,4,"Natural","1. Forest","1.2. Savanna Formation",3034.50526922616,2661.93712826543,-12.277722656772315,1,42,10284,"0.40840140023337224","São Carlos","SC"
"Brasil","São Paulo","São Francisco","São Francisco - SP",3549003,3815,3,"Natural","1. Forest","1.1. Forest Formation",267.608249023437,326.367525317382,21.957199192614905,1,4741,53898,"8.796244758618132","São Francisco","MG"
"Brasil","São Paulo","São Simão","São Simão - SP",3550902,3836,3,"Natural","1. Forest","1.1. Forest Formation",10222.5494895689,10168.0668053771,-0.5329657170884269,1,158,17086,"0.9247337001053494","São Simão","GO"
"Brasil","São Paulo","São Simão","São Simão - SP",3550902,3836,4,"Natural","1. Forest","1.2. Savanna Formation",1632.47101071776,1373.89279829711,-15.839681729292035,1,158,17086,"0.9247337001053494","São Simão","GO"
"Brasil","São Paulo","Socorro","Socorro - SP",3552106,3848,3,"Natural","1. Forest","1.1. Forest Formation",5556.58073639534,5783.46806511238,4.083218430192847,1,17600,36695,"47.96293772993596","Socorro","SP"
"Brasil","São Paulo","Sorocaba","Sorocaba - SP",3552205,3849,3,"Natural","1. Forest","1.1. Forest Formation",4537.65482890021,5382.77368275152,18.624573391276233,1,8723,586311,"1.4877769647849008","Sorocaba","SP"
"Brasil","São Paulo","Tanabi","Tanabi - SP",3553401,3862,3,"Natural","1. Forest","1.1. Forest Formation",5302.47618357537,6301.31746169435,18.837260999171114,2,0,24055,"0.0","Tanabi","SP"
"Brasil","São Paulo","Tanabi","Tanabi - SP",3553401,3862,4,"Natural","1. Forest","1.2. Savanna Formation",1.42732473144531,0,-100,2,0,24055,"0.0","Tanabi","SP"
"Brasil","São Paulo","Tatuí","Tatuí - SP",3554003,3871,3,"Natural","1. Forest","1.1. Forest Formation",3550.47039789381,4227.94002807569,19.081123182544054,1,1500,107975,"1.389210465385506","Tatuí","SP"
"Brasil","São Paulo","Turmalina","Turmalina - SP",3555307,3887,3,"Natural","1. Forest","1.1. Forest Formation",1032.25148796993,1118.01606746212,8.308496571979598,1,538,18046,"2.981270087554029","Turmalina","MG"
"Brasil","São Paulo","Ubatuba","Ubatuba - SP",3555406,3889,3,"Natural","1. Forest","1.1. Forest Formation",58461.7191901018,58620.7703062298,0.27206027864286636,1,1624,78870,"2.0590845695448206","Ubatuba","SP"
"Brasil","São Paulo","Ubatuba","Ubatuba - SP",3555406,3889,5,"Natural","1. Forest","1.3. Mangrove",36.6715823181152,40.4526697509766,10.310674352858776,1,1624,78870,"2.0590845695448206","Ubatuba","SP"
"Brasil","São Paulo","Ubatuba","Ubatuba - SP",3555406,3889,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",6313.40495943553,6275.01079565369,-0.6081371942482291,1,1624,78870,"2.0590845695448206","Ubatuba","SP"
"Brasil","São Paulo","Vargem","Vargem - SP",3556354,3899,3,"Natural","1. Forest","1.1. Forest Formation",3774.00932714843,3826.03329401854,1.378480082067471,2,0,2808,"0.0","Vargem","SC"
"Brasil","São Paulo","Várzea Paulista","Várzea Paulista - SP",3556503,3902,3,"Natural","1. Forest","1.1. Forest Formation",627.369274700925,653.219792150875,4.120462778843186,1,214,107146,"0.19972747466074328","Várzea Paulista","SP"
"Brasil","São Paulo","Vera Cruz","Vera Cruz - SP",3556602,3903,3,"Natural","1. Forest","1.1. Forest Formation",4254.84711248159,5005.87052706864,17.651008243843204,2,53390,23986,"222.5881764362545","Vera Cruz","RS"
"Brasil","Paraná","Alto Paraná","Alto Paraná - PR",4100608,3919,3,"Natural","1. Forest","1.1. Forest Formation",2490.29100182497,3377.38619094238,35.6221497193427,1,750,13662,"5.489679402722881","Alto Paraná","PR"
"Brasil","Paraná","Araucária","Araucária - PR",4101804,3934,3,"Natural","1. Forest","1.1. Forest Formation",11558.1041176143,12211.5996222899,5.654002577115442,1,92,119207,"0.07717667586635013","Araucária","PR"
"Brasil","Paraná","Barracão","Barracão - PR",4102604,3943,3,"Natural","1. Forest","1.1. Forest Formation",3096.54676603406,3830.43827327879,23.700320476175797,1,90,9737,"0.9243093355242888","Barracão","PR"
"Brasil","Paraná","Barracão","Barracão - PR",4102604,3943,3,"Natural","1. Forest","1.1. Forest Formation",3096.54676603406,3830.43827327879,23.700320476175797,1,0,5355,"0.0","Barracão","RS"
"Brasil","Paraná","Boa Esperança","Boa Esperança - PR",4103008,3948,3,"Natural","1. Forest","1.1. Forest Formation",1325.22391633912,1839.66273715209,38.81901122295523,1,21,14199,"0.1478977392774139","Boa Esperança","ES"
"Brasil","Paraná","Campo Largo","Campo Largo - PR",4104204,3971,3,"Natural","1. Forest","1.1. Forest Formation",72874.3404201262,70744.4971869279,-2.9226243708273656,3,180,112486,"0.16001991358924667","Campo Largo","PR"
"Brasil","Paraná","Capitão Leônidas Marques","Capitão Leônidas Marques - PR",4104600,3978,3,"Natural","1. Forest","1.1. Forest Formation",4043.62956682122,4696.53531967154,16.14652732306491,1,248,14936,"1.6604177825388324","Capitão Leônidas Marques","PR"
