"state","municipality","register","COBRADE","population","deaths","injured","sick","displaced","homeless","disapeared","other affecteds","Year"
"RS","Aratiba","2024-05-05","13214 - Tempestade Local/Convectiva - Chuvas Intensas",6568,0,0,0,0,10,0,140,2024
"RS","Morrinhos do Sul","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3185,0,0,0,0,0,0,3185,2024
"RS","Severiano de Almeida","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3842,0,0,0,0,180,0,3662,2024
"RS","Três Arroios","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2855,0,0,0,0,11,0,2580,2024
"RS","Erechim","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",96105,0,2,0,0,52,0,0,2024
"RS","Mata","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",5111,0,0,0,100,700,0,4311,2024
"RS","Faxinalzinho","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2567,0,0,0,0,12,0,2555,2024
"RS","Derrubadas","2024-05-07","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3190,0,0,0,0,12,0,2739,2024
"SC","Ipira","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4752,1,0,0,0,6,0,877,2024
"RS","Novo Tiradentes","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2277,0,0,0,0,7,0,2139,2024
"RS","Aceguá","2024-05-02","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4394,0,0,0,0,1,0,30,2024
"RS","Santo Ângelo","2024-05-07","13214 - Tempestade Local/Convectiva - Chuvas Intensas",76304,0,0,0,0,0,0,76304,2024
"RS","Taquaruçu do Sul","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2970,0,0,0,0,15,0,3104,2024
"RS","Engenho Velho","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",1530,0,0,0,15,15,0,1500,2024
"RS","Ametista do Sul","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",7323,0,0,0,0,4,0,7319,2024
"RS","Pinhal","2024-05-05","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2515,0,0,0,150,0,0,2809,2024
"RS","Cacique Doble","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4865,0,0,0,10,10,0,4583,2024
"RS","Entre Rios do Sul","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3080,0,0,0,0,12,0,3068,2024
"RS","Trindade do Sul","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",5787,0,0,0,0,24,0,5763,2024
"RS","Benjamin Constant do Sul","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2307,0,0,0,0,0,0,0,2024
"SC","Bocaina do Sul","2024-06-17","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3290,0,0,0,0,20,0,0,2024
"RS","Liberato Salzano","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",5780,0,20,0,0,404,0,5356,2024
"RS","Gramado Xavier","2024-05-02","12200 - Enxurradas",3970,0,0,0,0,0,0,0,2024
"RS","São José das Missões","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2720,0,0,0,0,8,0,2712,2024
"RS","Campinas do Sul","2024-05-04","13214 - Tempestade Local/Convectiva - Chuvas Intensas",5509,0,0,0,0,3,0,5281,2024
"RS","Carlos Gomes","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",1607,0,0,0,0,0,0,1355,2024
"SC","Capinzal","2024-05-07","13214 - Tempestade Local/Convectiva - Chuvas Intensas",20771,0,0,0,31,19,0,0,2024
"PA","Goianésia do Pará","2024-05-09","13214 - Tempestade Local/Convectiva - Chuvas Intensas",30437,0,4,6,16,628,0,6458,2024
"RS","São Nicolau","2024-05-10","13214 - Tempestade Local/Convectiva - Chuvas Intensas",5727,0,0,0,0,0,0,5727,2024
"RS","Ponte Preta","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",1750,0,0,0,0,167,0,1408,2024
"PE","Ipojuca","2024-05-17","11321 - Deslizamentos",80542,0,0,0,0,0,0,0,2024
"SC","Urupema","2024-05-08","13215 - Tempestade Local/Convectiva - Vendaval",2482,0,0,0,0,0,0,0,2024
"RS","Novo Hamburgo","2024-05-02","13214 - Tempestade Local/Convectiva - Chuvas Intensas",239051,0,0,0,3981,10000,0,7000,2024
"RS","Jaguari","2024-05-04","13214 - Tempestade Local/Convectiva - Chuvas Intensas",11478,0,0,0,106,700,0,0,2024
"RS","Seberi","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",10902,0,0,0,20,60,0,11870,2024
"RS","Sarandi","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",21312,0,0,0,35,845,0,20432,2024
"RS","Portão","2024-05-02","12100 - Inundações",30881,0,0,0,22,70,0,100,2024
"RS","Rondinha","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",5520,0,0,0,0,0,0,5520,2024
"RS","Mariano Moro","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2210,0,0,0,0,0,0,1858,2024
"RS","Humaitá","2024-05-07","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4919,0,0,0,0,0,0,4681,2024
"RS","Chapada","2024-05-05","13214 - Tempestade Local/Convectiva - Chuvas Intensas",9377,0,0,0,0,3,0,9475,2024
"RS","Ponte Preta","2024-05-02","12200 - Enxurradas",1750,0,0,0,0,0,0,0,2024
"RS","Dom Pedro de Alcântara","2024-05-09","12100 - Inundações",2550,0,0,0,0,0,0,18,2024
"RS","Marcelino Ramos","2024-05-05","13214 - Tempestade Local/Convectiva - Chuvas Intensas",5134,0,0,0,0,12,0,0,2024
"RS","Itatiba do Sul","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4171,0,0,0,0,0,0,4171,2024
"RS","Arambaré","2024-05-08","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3693,0,0,0,80,480,0,0,2024
"RS","São Martinho","2024-05-08","13214 - Tempestade Local/Convectiva - Chuvas Intensas",5773,0,0,0,0,0,0,5773,2024
"RS","Nova Boa Vista","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",1960,0,0,0,0,1,0,2041,2024
"RS","São Pedro das Missões","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",1886,0,0,0,0,0,0,1757,2024
"RS","Encruzilhada do Sul","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",24537,0,0,0,0,15,0,7000,2024
"RS","Doutor Maurício Cardoso","2024-05-07","13214 - Tempestade Local/Convectiva - Chuvas Intensas",5313,0,0,0,0,0,0,4470,2024
"RS","São Pedro do Butiá","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2873,0,0,0,0,0,0,3070,2024
"RS","Maximiliano de Almeida","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4907,0,0,0,0,0,0,4191,2024
"RS","Barros Cassal","2024-05-02","12200 - Enxurradas",11133,0,0,0,0,0,0,0,2024
"RS","Condor","2024-05-07","13214 - Tempestade Local/Convectiva - Chuvas Intensas",6552,0,0,0,0,40,0,6460,2024
"RS","Alegria","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4301,0,0,0,0,0,0,4301,2024
"RS","São Valentim","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3632,0,0,0,0,0,0,3264,2024
"RS","Erval Grande","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",5167,0,0,0,4,0,0,5163,2024
"RS","Centenário","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2967,0,0,0,0,0,0,2967,2024
"RS","Três de Maio","2024-05-07","12200 - Enxurradas",23726,0,0,0,0,8,0,23718,2024
"RS","Roque Gonzales","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",7206,0,0,0,0,0,0,0,2024
"RS","Barão de Cotegipe","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",6529,0,0,0,0,45,0,7099,2024
"RS","Santa Rosa","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",68595,0,0,0,0,0,0,1300,2024
"RS","Tuparendi","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",8557,0,0,0,0,0,0,8557,2024
"RS","Alecrim","2024-05-07","13214 - Tempestade Local/Convectiva - Chuvas Intensas",7045,0,0,0,0,10,0,500,2024
"RS","Santo Expedito do Sul","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2461,0,0,0,0,0,0,2461,2024
"RS","São Paulo das Missões","2024-05-10","13214 - Tempestade Local/Convectiva - Chuvas Intensas",6367,0,0,0,0,0,0,4,2024
"RS","Porto Lucena","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",5421,0,0,0,2,33,0,4325,2024
"RS","Porto Xavier","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",10560,0,0,0,50,760,0,9748,2024
"RS","Vila Nova do Sul","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4221,0,0,0,0,7,0,250,2024
"RS","Cerro Largo","2024-05-08","13214 - Tempestade Local/Convectiva - Chuvas Intensas",13289,0,0,0,0,0,0,13705,2024
"RS","Nova Esperança do Sul","2024-05-02","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4671,0,0,0,0,0,0,4671,2024
"RS","Vila Maria","2024-05-04","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4221,0,0,0,60,25,0,0,2024
"RS","São Miguel das Missões","2024-05-03","13215 - Tempestade Local/Convectiva - Vendaval",7421,0,0,0,0,0,0,100,2024
"RS","Cruzaltense","2024-05-02","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2141,0,0,0,0,0,0,1635,2024
"RS","Serafina Corrêa","2024-06-11","13214 - Tempestade Local/Convectiva - Chuvas Intensas",14243,2,3,0,0,76,0,17993,2024
"RS","Vacaria","2024-05-07","13214 - Tempestade Local/Convectiva - Chuvas Intensas",61345,0,0,0,0,0,0,64817,2024
"RS","Cotiporã","2024-05-12","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3917,1,0,0,70,160,0,3686,2024
"RS","Erebango","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2970,0,0,0,0,0,0,3054,2024
"RS","São Domingos do Sul","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2926,0,0,0,0,0,0,2926,2024
"RS","David Canabarro","2024-05-07","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4683,0,0,0,0,0,0,4863,2024
"RS","Gentil","2024-05-04","13214 - Tempestade Local/Convectiva - Chuvas Intensas",1677,0,0,0,0,1,0,1743,2024
"RS","Nova Ramada","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2437,0,0,0,0,16,0,2421,2024
"RS","Itati","2024-05-02","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2589,0,0,0,80,600,0,1602,2024
"RS","Senador Salgado Filho","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2814,0,0,0,0,0,0,2673,2024
"RS","Estação","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",6011,0,0,0,0,0,0,5517,2024
"RS","Boa Vista das Missões","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2114,0,0,0,0,0,0,2114,2024
"RS","Giruá","2024-05-09","13214 - Tempestade Local/Convectiva - Chuvas Intensas",17085,0,0,0,0,0,0,1890,2024
"RS","Redentora","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",10222,0,0,0,42,65,0,10115,2024
"RS","Casca","2024-05-07","13214 - Tempestade Local/Convectiva - Chuvas Intensas",8648,0,0,0,0,0,0,3500,2024
"RS","São Jorge","2024-05-04","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2774,0,0,0,0,90,0,2684,2024
"RS","Gramado dos Loureiros","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2269,0,0,0,10,160,0,2099,2024
"RS","Rolador","2024-05-09","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2546,0,0,0,0,8,0,2192,2024
"RS","Sagrada Família","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2595,0,0,0,0,16,0,2579,2024
"RS","Vitória das Missões","2024-05-07","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3485,0,0,0,0,0,0,3485,2024
"RS","Torres","2024-05-02","13214 - Tempestade Local/Convectiva - Chuvas Intensas",34646,0,4,0,0,6,0,60,2024
"RS","Lajeado do Bugre","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2487,0,0,0,0,0,0,2487,2024
"RS","Salvador das Missões","2024-05-09","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2669,0,0,0,0,0,0,2877,2024
"RS","Alpestre","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",8027,0,0,0,0,0,0,7117,2024
"RS","São Jorge","2024-05-03","12200 - Enxurradas",2774,0,0,0,0,90,0,2684,2024
"RS","Ronda Alta","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",10228,0,0,0,0,0,0,10228,2024
"RS","Novo Xingu","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",1757,0,0,0,0,50,0,1596,2024
"RS","Igrejinha","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",31663,0,0,0,500,25000,0,6163,2024
"RS","Marau","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",36383,0,0,0,30,24,0,9300,2024
"RS","Erval Seco","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",7878,0,0,0,0,0,0,7878,2024
"RS","Rosário do Sul","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",39751,0,0,0,0,158,0,3860,2024
"RS","Capão Bonito do Sul","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",1753,0,0,0,0,0,0,1753,2024
"RS","Pejuçara","2024-05-07","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3973,0,0,0,0,0,0,3745,2024
"RS","Butiá","2024-05-02","13214 - Tempestade Local/Convectiva - Chuvas Intensas",20405,0,0,0,50,50,0,1000,2024
"RS","Augusto Pestana","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",7097,0,0,0,0,0,0,7149,2024
"RS","Horizontina","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",18350,0,0,0,0,31,0,19358,2024
"RS","Paim Filho","2024-05-04","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4243,0,0,0,0,0,0,3629,2024
"RS","Cândido Godói","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",6535,0,0,0,0,0,0,6294,2024
"RS","Santo Cristo","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",14378,0,0,0,0,0,0,15320,2024
"RS","Tucunduva","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",5901,0,0,0,0,0,0,5901,2024
"RS","Novo Machado","2024-05-07","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3927,0,0,0,0,0,0,3198,2024
"RS","Independência","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",6618,0,0,0,0,0,0,1800,2024
"RS","Campina das Missões","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",6117,0,0,0,0,0,0,5882,2024
"RS","Porto Mauá","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2544,0,0,0,0,0,0,2142,2024
"RS","Santo Antônio do Palma","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2139,0,0,0,0,6,0,2133,2024
"RS","São José do Inhacorá","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2200,0,0,0,0,20,0,2386,2024
"RS","Barão do Triunfo","2024-05-08","12200 - Enxurradas",7018,0,0,0,0,0,0,5889,2024
"RS","Cruz Alta","2024-05-02","13214 - Tempestade Local/Convectiva - Chuvas Intensas",62825,0,0,0,0,0,0,58913,2024
"RS","Caraá","2024-05-08","13214 - Tempestade Local/Convectiva - Chuvas Intensas",7313,0,0,0,0,22,0,7291,2024
"RS","Cachoeirinha","2024-05-07","13214 - Tempestade Local/Convectiva - Chuvas Intensas",118294,0,0,0,1853,3016,0,131389,2024
"RS","Victor Graeff","2024-05-06","12200 - Enxurradas",3036,0,0,0,0,3,0,0,2024
"RS","São João da Urtiga","2024-05-05","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4726,0,0,0,0,0,0,4726,2024
"RS","Eugênio de Castro","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2797,0,0,0,0,16,0,0,2024
"RS","Inhacorá","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2267,0,0,0,0,0,0,2267,2024
"SC","Praia Grande","2024-05-02","13214 - Tempestade Local/Convectiva - Chuvas Intensas",7270,0,0,0,20,1276,0,1044,2024
"RS","Porto Vera Cruz","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",1852,0,0,0,0,0,0,1560,2024
"RS","Jóia","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",8329,0,0,0,0,0,0,8329,2024
"RS","Áurea","2024-05-05","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3665,0,0,0,0,0,0,3665,2024
"RS","Floriano Peixoto","2024-05-09","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2018,0,0,0,0,0,0,1668,2024
"RS","Canoas","2024-05-08","13214 - Tempestade Local/Convectiva - Chuvas Intensas",324025,2,372,0,22000,157512,114,0,2024
"RS","Caxias do Sul","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",435482,5,0,0,44,760,6,434667,2024
"SC","Celso Ramos","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2773,0,0,0,0,0,0,0,2024
"RS","Esmeralda","2024-05-10","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3169,0,0,0,0,0,0,40,2024
"RS","Victor Graeff","2024-05-08","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3036,0,0,0,0,3,0,3033,2024
"RS","Mostardas","2024-05-02","13214 - Tempestade Local/Convectiva - Chuvas Intensas",12130,0,0,0,0,0,0,0,2024
"RS","Glorinha","2024-05-13","13214 - Tempestade Local/Convectiva - Chuvas Intensas",6885,0,0,0,0,0,0,2000,2024
"RS","Canguçu","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",53268,0,0,0,0,0,0,21284,2024
"RS","Taquara","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",54656,2,0,0,439,8800,0,6747,2024
"RS","Dois Lajeados","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3280,0,0,0,39,0,0,0,2024
"RS","Rio Grande","2024-05-09","13214 - Tempestade Local/Convectiva - Chuvas Intensas",197253,0,0,0,0,0,0,0,2024
"RS","Putinga","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4147,1,0,0,0,0,0,0,2024
"RS","Maquiné","2024-05-03","12200 - Enxurradas",6908,0,0,0,0,0,0,0,2024
"RS","Relvado","2024-05-04","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2155,4,0,0,400,800,2,0,2024
"RS","Maquiné","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",6908,0,0,0,52,300,0,2900,2024
"RS","Arroio do Meio","2024-05-04","13214 - Tempestade Local/Convectiva - Chuvas Intensas",18783,2,0,0,1000,12000,0,21996,2024
"RS","Mampituba","2024-05-16","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2997,0,0,0,0,30,0,3101,2024
"RS","Maçambará","2024-05-08","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4742,0,0,0,0,0,0,3430,2024
"RS","Camargo","2024-05-05","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2591,0,0,0,0,0,0,2981,2024
"RS","André da Rocha","2024-05-04","13214 - Tempestade Local/Convectiva - Chuvas Intensas",1216,0,0,0,0,6,0,0,2024
"RS","Cerro Grande do Sul","2024-05-03","12300 - Alagamentos",10280,0,0,0,0,25,0,1000,2024
"RS","Ibiraiaras","2024-05-08","13214 - Tempestade Local/Convectiva - Chuvas Intensas",7175,0,0,0,0,0,0,7175,2024
"RS","Balneário Pinhal","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",10855,0,0,0,6,4036,0,0,2024
"RS","Nova Alvorada","2024-05-04","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3177,0,0,0,22,103,0,0,2024
"RS","Três Forquilhas","2024-05-05","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2912,0,0,0,0,384,0,508,2024
"RS","Jacuizinho","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2507,0,0,0,5,40,0,2000,2024
"RS","Forquetinha","2024-05-07","12200 - Enxurradas",2473,2,8,0,0,189,0,1023,2024
"RS","Santa Maria","2024-05-02","13214 - Tempestade Local/Convectiva - Chuvas Intensas",261027,5,2,0,120,2000,0,269000,2024
"SC","Barra Bonita","2024-05-08","13214 - Tempestade Local/Convectiva - Chuvas Intensas",1878,0,0,0,0,0,0,0,2024
"RS","Colorado","2024-05-06","12300 - Alagamentos",3550,0,0,0,0,2,0,0,2024
"RS","Ibirubá","2024-05-08","13214 - Tempestade Local/Convectiva - Chuvas Intensas",19312,0,0,0,0,100,0,0,2024
"RS","Catuípe","2024-05-07","13214 - Tempestade Local/Convectiva - Chuvas Intensas",9323,0,0,0,0,0,0,9323,2024
"RS","Pinto Bandeira","2024-05-14","13214 - Tempestade Local/Convectiva - Chuvas Intensas",0,0,0,0,15,100,0,200,2024
"RS","Ibirubá","2024-05-02","12300 - Alagamentos",19312,0,0,0,0,100,0,0,2024
"RS","Sertão","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",6294,0,0,0,0,0,0,6294,2024
"RS","Presidente Lucena","2024-05-02","12200 - Enxurradas",2485,0,0,0,0,0,0,3077,2024
"RS","Ciríaco","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4922,0,0,0,0,0,0,4149,2024
"RS","Muitos Capões","2024-05-08","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2977,0,0,0,0,10,0,2869,2024
"RS","Montauri","2024-05-04","13214 - Tempestade Local/Convectiva - Chuvas Intensas",1542,0,0,0,0,0,0,0,2024
"RS","Não-Me-Toque","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",15938,0,1,0,3,3,0,3600,2024
"RS","São José do Herval","2024-05-02","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2204,0,0,0,0,0,0,800,2024
"RS","São Vicente do Sul","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",8440,0,0,0,60,90,0,8290,2024
"RS","Boa Vista do Incra","2024-05-07","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2425,0,0,0,0,0,0,486,2024
"RS","Mato Castelhano","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2470,0,0,0,0,59,0,1500,2024
"RS","Pinhal Grande","2024-05-01","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4471,1,0,0,26,43,1,4400,2024
"RS","Amaral Ferrador","2024-05-06","13214 - Tempestade Local/Convectiva - Chuvas Intensas",6355,0,0,0,0,4,0,6351,2024
"RS","Formigueiro","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",7014,0,0,0,0,9,0,6404,2024
"RS","Paraí","2024-05-05","13214 - Tempestade Local/Convectiva - Chuvas Intensas",6812,0,0,0,0,0,0,6812,2024
"RS","Santa Margarida do Sul","2024-05-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2352,0,0,0,0,0,0,2352,2024
"RS","Lajeado","2024-05-04","13214 - Tempestade Local/Convectiva - Chuvas Intensas",71481,10,60,0,1326,5000,50,65000,2024
