month,precipitation_mm,station_file,latitude,longitude
2024-01,30.0,INMET_S_RS_A879_CANELA_01-01-2024_A_31-12-2024.CSV,-29.36888888,-50.82722221
2024-02,34.0,INMET_S_RS_A879_CANELA_01-01-2024_A_31-12-2024.CSV,-29.36888888,-50.82722221
2024-03,41.0,INMET_S_RS_A879_CANELA_01-01-2024_A_31-12-2024.CSV,-29.36888888,-50.82722221
2024-04,68.0,INMET_S_RS_A879_CANELA_01-01-2024_A_31-12-2024.CSV,-29.36888888,-50.82722221
2024-05,140.0,INMET_S_RS_A879_CANELA_01-01-2024_A_31-12-2024.CSV,-29.36888888,-50.82722221
2024-06,86.0,INMET_S_RS_A879_CANELA_01-01-2024_A_31-12-2024.CSV,-29.36888888,-50.82722221
2024-07,27.0,INMET_S_RS_A879_CANELA_01-01-2024_A_31-12-2024.CSV,-29.36888888,-50.82722221
2024-08,51.0,INMET_S_RS_A879_CANELA_01-01-2024_A_31-12-2024.CSV,-29.36888888,-50.82722221
2024-09,31.0,INMET_S_RS_A879_CANELA_01-01-2024_A_31-12-2024.CSV,-29.36888888,-50.82722221
2024-10,21.0,INMET_S_RS_A879_CANELA_01-01-2024_A_31-12-2024.CSV,-29.36888888,-50.82722221
2024-11,78.0,INMET_S_RS_A879_CANELA_01-01-2024_A_31-12-2024.CSV,-29.36888888,-50.82722221
2024-12,92.0,INMET_S_RS_A879_CANELA_01-01-2024_A_31-12-2024.CSV,-29.36888888,-50.82722221
2024-01,12.0,INMET_S_RS_A880_VACARIA_01-01-2024_A_31-12-2024.CSV,-28.51361111,-50.88277777
2024-02,13.0,INMET_S_RS_A880_VACARIA_01-01-2024_A_31-12-2024.CSV,-28.51361111,-50.88277777
2024-03,6.0,INMET_S_RS_A880_VACARIA_01-01-2024_A_31-12-2024.CSV,-28.51361111,-50.88277777
2024-04,20.0,INMET_S_RS_A880_VACARIA_01-01-2024_A_31-12-2024.CSV,-28.51361111,-50.88277777
2024-05,73.0,INMET_S_RS_A880_VACARIA_01-01-2024_A_31-12-2024.CSV,-28.51361111,-50.88277777
2024-06,60.0,INMET_S_RS_A880_VACARIA_01-01-2024_A_31-12-2024.CSV,-28.51361111,-50.88277777
2024-07,10.0,INMET_S_RS_A880_VACARIA_01-01-2024_A_31-12-2024.CSV,-28.51361111,-50.88277777
2024-08,17.0,INMET_S_RS_A880_VACARIA_01-01-2024_A_31-12-2024.CSV,-28.51361111,-50.88277777
2024-09,19.0,INMET_S_RS_A880_VACARIA_01-01-2024_A_31-12-2024.CSV,-28.51361111,-50.88277777
2024-10,18.0,INMET_S_RS_A880_VACARIA_01-01-2024_A_31-12-2024.CSV,-28.51361111,-50.88277777
2024-11,16.0,INMET_S_RS_A880_VACARIA_01-01-2024_A_31-12-2024.CSV,-28.51361111,-50.88277777
2024-12,38.0,INMET_S_RS_A880_VACARIA_01-01-2024_A_31-12-2024.CSV,-28.51361111,-50.88277777
2024-01,14.0,INMET_S_RS_A812_CACAPAVA DO SUL_01-01-2024_A_31-12-2024.CSV,-30.54527777,-53.46694443
2024-02,14.0,INMET_S_RS_A812_CACAPAVA DO SUL_01-01-2024_A_31-12-2024.CSV,-30.54527777,-53.46694443
2024-03,39.0,INMET_S_RS_A812_CACAPAVA DO SUL_01-01-2024_A_31-12-2024.CSV,-30.54527777,-53.46694443
2024-04,87.0,INMET_S_RS_A812_CACAPAVA DO SUL_01-01-2024_A_31-12-2024.CSV,-30.54527777,-53.46694443
2024-05,76.0,INMET_S_RS_A812_CACAPAVA DO SUL_01-01-2024_A_31-12-2024.CSV,-30.54527777,-53.46694443
2024-06,22.0,INMET_S_RS_A812_CACAPAVA DO SUL_01-01-2024_A_31-12-2024.CSV,-30.54527777,-53.46694443
2024-07,23.0,INMET_S_RS_A812_CACAPAVA DO SUL_01-01-2024_A_31-12-2024.CSV,-30.54527777,-53.46694443
2024-08,29.0,INMET_S_RS_A812_CACAPAVA DO SUL_01-01-2024_A_31-12-2024.CSV,-30.54527777,-53.46694443
2024-09,75.0,INMET_S_RS_A812_CACAPAVA DO SUL_01-01-2024_A_31-12-2024.CSV,-30.54527777,-53.46694443
2024-10,63.0,INMET_S_RS_A812_CACAPAVA DO SUL_01-01-2024_A_31-12-2024.CSV,-30.54527777,-53.46694443
2024-11,5.0,INMET_S_RS_A812_CACAPAVA DO SUL_01-01-2024_A_31-12-2024.CSV,-30.54527777,-53.46694443
2024-12,1.0,INMET_S_RS_A812_CACAPAVA DO SUL_01-01-2024_A_31-12-2024.CSV,-30.54527777,-53.46694443
2024-01,66.0,INMET_S_RS_A894_SERAFINA CORREA_01-01-2024_A_31-12-2024.CSV,-28.70472222,-51.87083332
2024-02,44.0,INMET_S_RS_A894_SERAFINA CORREA_01-01-2024_A_31-12-2024.CSV,-28.70472222,-51.87083332
2024-03,23.0,INMET_S_RS_A894_SERAFINA CORREA_01-01-2024_A_31-12-2024.CSV,-28.70472222,-51.87083332
2024-04,27.0,INMET_S_RS_A894_SERAFINA CORREA_01-01-2024_A_31-12-2024.CSV,-28.70472222,-51.87083332
2024-05,161.0,INMET_S_RS_A894_SERAFINA CORREA_01-01-2024_A_31-12-2024.CSV,-28.70472222,-51.87083332
2024-06,62.0,INMET_S_RS_A894_SERAFINA CORREA_01-01-2024_A_31-12-2024.CSV,-28.70472222,-51.87083332
2024-07,9.0,INMET_S_RS_A894_SERAFINA CORREA_01-01-2024_A_31-12-2024.CSV,-28.70472222,-51.87083332
2024-08,25.0,INMET_S_RS_A894_SERAFINA CORREA_01-01-2024_A_31-12-2024.CSV,-28.70472222,-51.87083332
2024-09,29.0,INMET_S_RS_A894_SERAFINA CORREA_01-01-2024_A_31-12-2024.CSV,-28.70472222,-51.87083332
2024-10,50.0,INMET_S_RS_A894_SERAFINA CORREA_01-01-2024_A_31-12-2024.CSV,-28.70472222,-51.87083332
2024-11,7.0,INMET_S_RS_A894_SERAFINA CORREA_01-01-2024_A_31-12-2024.CSV,-28.70472222,-51.87083332
2024-12,57.0,INMET_S_RS_A894_SERAFINA CORREA_01-01-2024_A_31-12-2024.CSV,-28.70472222,-51.87083332
2024-01,41.0,INMET_S_RS_A805_SANTO AUGUSTO_01-01-2024_A_31-12-2024.CSV,-27.85444444,-53.7911111
2024-02,12.0,INMET_S_RS_A805_SANTO AUGUSTO_01-01-2024_A_31-12-2024.CSV,-27.85444444,-53.7911111
2024-03,50.0,INMET_S_RS_A805_SANTO AUGUSTO_01-01-2024_A_31-12-2024.CSV,-27.85444444,-53.7911111
2024-04,41.0,INMET_S_RS_A805_SANTO AUGUSTO_01-01-2024_A_31-12-2024.CSV,-27.85444444,-53.7911111
2024-05,123.0,INMET_S_RS_A805_SANTO AUGUSTO_01-01-2024_A_31-12-2024.CSV,-27.85444444,-53.7911111
2024-06,61.0,INMET_S_RS_A805_SANTO AUGUSTO_01-01-2024_A_31-12-2024.CSV,-27.85444444,-53.7911111
2024-07,18.0,INMET_S_RS_A805_SANTO AUGUSTO_01-01-2024_A_31-12-2024.CSV,-27.85444444,-53.7911111
2024-08,13.0,INMET_S_RS_A805_SANTO AUGUSTO_01-01-2024_A_31-12-2024.CSV,-27.85444444,-53.7911111
2024-09,31.0,INMET_S_RS_A805_SANTO AUGUSTO_01-01-2024_A_31-12-2024.CSV,-27.85444444,-53.7911111
2024-10,20.0,INMET_S_RS_A805_SANTO AUGUSTO_01-01-2024_A_31-12-2024.CSV,-27.85444444,-53.7911111
2024-11,19.0,INMET_S_RS_A805_SANTO AUGUSTO_01-01-2024_A_31-12-2024.CSV,-27.85444444,-53.7911111
2024-12,25.0,INMET_S_RS_A805_SANTO AUGUSTO_01-01-2024_A_31-12-2024.CSV,-27.85444444,-53.7911111
2024-01,13.0,INMET_S_RS_A840_BENTO GONCALVES_01-01-2024_A_31-12-2024.CSV,-29.164581,-51.534202
2024-02,43.0,INMET_S_RS_A840_BENTO GONCALVES_01-01-2024_A_31-12-2024.CSV,-29.164581,-51.534202
2024-03,26.0,INMET_S_RS_A840_BENTO GONCALVES_01-01-2024_A_31-12-2024.CSV,-29.164581,-51.534202
2024-04,114.0,INMET_S_RS_A840_BENTO GONCALVES_01-01-2024_A_31-12-2024.CSV,-29.164581,-51.534202
2024-05,140.0,INMET_S_RS_A840_BENTO GONCALVES_01-01-2024_A_31-12-2024.CSV,-29.164581,-51.534202
2024-06,53.0,INMET_S_RS_A840_BENTO GONCALVES_01-01-2024_A_31-12-2024.CSV,-29.164581,-51.534202
2024-07,14.0,INMET_S_RS_A840_BENTO GONCALVES_01-01-2024_A_31-12-2024.CSV,-29.164581,-51.534202
2024-08,17.0,INMET_S_RS_A840_BENTO GONCALVES_01-01-2024_A_31-12-2024.CSV,-29.164581,-51.534202
2024-09,27.0,INMET_S_RS_A840_BENTO GONCALVES_01-01-2024_A_31-12-2024.CSV,-29.164581,-51.534202
2024-10,15.0,INMET_S_RS_A840_BENTO GONCALVES_01-01-2024_A_31-12-2024.CSV,-29.164581,-51.534202
2024-11,2.0,INMET_S_RS_A840_BENTO GONCALVES_01-01-2024_A_31-12-2024.CSV,-29.164581,-51.534202
2024-12,26.0,INMET_S_RS_A840_BENTO GONCALVES_01-01-2024_A_31-12-2024.CSV,-29.164581,-51.534202
2024-02,22.0,INMET_S_RS_A802_RIO GRANDE_01-01-2024_A_31-12-2024.CSV,-32.07888888,-52.16777777
2024-03,25.0,INMET_S_RS_A802_RIO GRANDE_01-01-2024_A_31-12-2024.CSV,-32.07888888,-52.16777777
2024-04,56.0,INMET_S_RS_A802_RIO GRANDE_01-01-2024_A_31-12-2024.CSV,-32.07888888,-52.16777777
2024-05,72.0,INMET_S_RS_A802_RIO GRANDE_01-01-2024_A_31-12-2024.CSV,-32.07888888,-52.16777777
2024-06,32.0,INMET_S_RS_A802_RIO GRANDE_01-01-2024_A_31-12-2024.CSV,-32.07888888,-52.16777777
2024-07,2.0,INMET_S_RS_A802_RIO GRANDE_01-01-2024_A_31-12-2024.CSV,-32.07888888,-52.16777777
2024-08,47.0,INMET_S_RS_A802_RIO GRANDE_01-01-2024_A_31-12-2024.CSV,-32.07888888,-52.16777777
2024-09,71.0,INMET_S_RS_A802_RIO GRANDE_01-01-2024_A_31-12-2024.CSV,-32.07888888,-52.16777777
2024-10,30.0,INMET_S_RS_A802_RIO GRANDE_01-01-2024_A_31-12-2024.CSV,-32.07888888,-52.16777777
2024-11,31.0,INMET_S_RS_A802_RIO GRANDE_01-01-2024_A_31-12-2024.CSV,-32.07888888,-52.16777777
2024-12,6.0,INMET_S_RS_A802_RIO GRANDE_01-01-2024_A_31-12-2024.CSV,-32.07888888,-52.16777777
2024-01,21.0,INMET_S_RS_A889_SAO VICENTE DO SUL_01-01-2024_A_31-12-2024.CSV,-29.70222222,-54.69444444
2024-02,25.0,INMET_S_RS_A889_SAO VICENTE DO SUL_01-01-2024_A_31-12-2024.CSV,-29.70222222,-54.69444444
2024-03,33.0,INMET_S_RS_A889_SAO VICENTE DO SUL_01-01-2024_A_31-12-2024.CSV,-29.70222222,-54.69444444
2024-04,22.0,INMET_S_RS_A889_SAO VICENTE DO SUL_01-01-2024_A_31-12-2024.CSV,-29.70222222,-54.69444444
2024-05,58.0,INMET_S_RS_A889_SAO VICENTE DO SUL_01-01-2024_A_31-12-2024.CSV,-29.70222222,-54.69444444
2024-06,19.0,INMET_S_RS_A889_SAO VICENTE DO SUL_01-01-2024_A_31-12-2024.CSV,-29.70222222,-54.69444444
2024-07,0.0,INMET_S_RS_A889_SAO VICENTE DO SUL_01-01-2024_A_31-12-2024.CSV,-29.70222222,-54.69444444
2024-08,41.0,INMET_S_RS_A889_SAO VICENTE DO SUL_01-01-2024_A_31-12-2024.CSV,-29.70222222,-54.69444444
2024-09,47.0,INMET_S_RS_A889_SAO VICENTE DO SUL_01-01-2024_A_31-12-2024.CSV,-29.70222222,-54.69444444
2024-10,33.0,INMET_S_RS_A889_SAO VICENTE DO SUL_01-01-2024_A_31-12-2024.CSV,-29.70222222,-54.69444444
2024-11,14.0,INMET_S_RS_A889_SAO VICENTE DO SUL_01-01-2024_A_31-12-2024.CSV,-29.70222222,-54.69444444
2024-12,2.0,INMET_S_RS_A889_SAO VICENTE DO SUL_01-01-2024_A_31-12-2024.CSV,-29.70222222,-54.69444444
2024-01,12.0,INMET_S_RS_A881_DOM PEDRITO_01-01-2024_A_31-12-2024.CSV,-31.0025,-54.61805554
2024-02,11.0,INMET_S_RS_A881_DOM PEDRITO_01-01-2024_A_31-12-2024.CSV,-31.0025,-54.61805554
2024-03,27.0,INMET_S_RS_A881_DOM PEDRITO_01-01-2024_A_31-12-2024.CSV,-31.0025,-54.61805554
2024-04,74.0,INMET_S_RS_A881_DOM PEDRITO_01-01-2024_A_31-12-2024.CSV,-31.0025,-54.61805554
2024-05,44.0,INMET_S_RS_A881_DOM PEDRITO_01-01-2024_A_31-12-2024.CSV,-31.0025,-54.61805554
2024-06,13.0,INMET_S_RS_A881_DOM PEDRITO_01-01-2024_A_31-12-2024.CSV,-31.0025,-54.61805554
2024-07,4.0,INMET_S_RS_A881_DOM PEDRITO_01-01-2024_A_31-12-2024.CSV,-31.0025,-54.61805554
2024-08,36.0,INMET_S_RS_A881_DOM PEDRITO_01-01-2024_A_31-12-2024.CSV,-31.0025,-54.61805554
2024-09,62.0,INMET_S_RS_A881_DOM PEDRITO_01-01-2024_A_31-12-2024.CSV,-31.0025,-54.61805554
2024-10,42.0,INMET_S_RS_A881_DOM PEDRITO_01-01-2024_A_31-12-2024.CSV,-31.0025,-54.61805554
2024-11,30.0,INMET_S_RS_A881_DOM PEDRITO_01-01-2024_A_31-12-2024.CSV,-31.0025,-54.61805554
2024-12,12.0,INMET_S_RS_A881_DOM PEDRITO_01-01-2024_A_31-12-2024.CSV,-31.0025,-54.61805554
2024-01,18.0,INMET_S_RS_A813_RIO PARDO_01-01-2024_A_31-12-2024.CSV,-29.87222221,-52.38194443
2024-02,14.0,INMET_S_RS_A813_RIO PARDO_01-01-2024_A_31-12-2024.CSV,-29.87222221,-52.38194443
2024-03,9.0,INMET_S_RS_A813_RIO PARDO_01-01-2024_A_31-12-2024.CSV,-29.87222221,-52.38194443
2024-04,86.0,INMET_S_RS_A813_RIO PARDO_01-01-2024_A_31-12-2024.CSV,-29.87222221,-52.38194443
2024-05,113.0,INMET_S_RS_A813_RIO PARDO_01-01-2024_A_31-12-2024.CSV,-29.87222221,-52.38194443
2024-06,77.0,INMET_S_RS_A813_RIO PARDO_01-01-2024_A_31-12-2024.CSV,-29.87222221,-52.38194443
2024-07,20.0,INMET_S_RS_A813_RIO PARDO_01-01-2024_A_31-12-2024.CSV,-29.87222221,-52.38194443
2024-08,18.0,INMET_S_RS_A813_RIO PARDO_01-01-2024_A_31-12-2024.CSV,-29.87222221,-52.38194443
2024-09,92.0,INMET_S_RS_A813_RIO PARDO_01-01-2024_A_31-12-2024.CSV,-29.87222221,-52.38194443
2024-10,18.0,INMET_S_RS_A813_RIO PARDO_01-01-2024_A_31-12-2024.CSV,-29.87222221,-52.38194443
2024-11,5.0,INMET_S_RS_A813_RIO PARDO_01-01-2024_A_31-12-2024.CSV,-29.87222221,-52.38194443
2024-12,16.0,INMET_S_RS_A813_RIO PARDO_01-01-2024_A_31-12-2024.CSV,-29.87222221,-52.38194443
2024-01,17.0,INMET_S_RS_A837_SOLEDADE_01-01-2024_A_31-12-2024.CSV,-28.859211,-52.542387
2024-02,48.0,INMET_S_RS_A837_SOLEDADE_01-01-2024_A_31-12-2024.CSV,-28.859211,-52.542387
2024-03,14.0,INMET_S_RS_A837_SOLEDADE_01-01-2024_A_31-12-2024.CSV,-28.859211,-52.542387
2024-04,29.0,INMET_S_RS_A837_SOLEDADE_01-01-2024_A_31-12-2024.CSV,-28.859211,-52.542387
2024-05,130.0,INMET_S_RS_A837_SOLEDADE_01-01-2024_A_31-12-2024.CSV,-28.859211,-52.542387
2024-06,60.0,INMET_S_RS_A837_SOLEDADE_01-01-2024_A_31-12-2024.CSV,-28.859211,-52.542387
2024-07,4.0,INMET_S_RS_A837_SOLEDADE_01-01-2024_A_31-12-2024.CSV,-28.859211,-52.542387
2024-08,4.0,INMET_S_RS_A837_SOLEDADE_01-01-2024_A_31-12-2024.CSV,-28.859211,-52.542387
2024-09,29.0,INMET_S_RS_A837_SOLEDADE_01-01-2024_A_31-12-2024.CSV,-28.859211,-52.542387
2024-10,22.0,INMET_S_RS_A837_SOLEDADE_01-01-2024_A_31-12-2024.CSV,-28.859211,-52.542387
2024-11,9.0,INMET_S_RS_A837_SOLEDADE_01-01-2024_A_31-12-2024.CSV,-28.859211,-52.542387
2024-12,30.0,INMET_S_RS_A837_SOLEDADE_01-01-2024_A_31-12-2024.CSV,-28.859211,-52.542387
2024-01,11.0,INMET_S_RS_A844_LAGOA VERMELHA_01-01-2024_A_31-12-2024.CSV,-28.222381,-51.512845
2024-02,30.0,INMET_S_RS_A844_LAGOA VERMELHA_01-01-2024_A_31-12-2024.CSV,-28.222381,-51.512845
2024-03,18.0,INMET_S_RS_A844_LAGOA VERMELHA_01-01-2024_A_31-12-2024.CSV,-28.222381,-51.512845
2024-04,11.0,INMET_S_RS_A844_LAGOA VERMELHA_01-01-2024_A_31-12-2024.CSV,-28.222381,-51.512845
2024-05,37.0,INMET_S_RS_A844_LAGOA VERMELHA_01-01-2024_A_31-12-2024.CSV,-28.222381,-51.512845
2024-06,25.0,INMET_S_RS_A844_LAGOA VERMELHA_01-01-2024_A_31-12-2024.CSV,-28.222381,-51.512845
2024-07,30.0,INMET_S_RS_A844_LAGOA VERMELHA_01-01-2024_A_31-12-2024.CSV,-28.222381,-51.512845
2024-08,17.0,INMET_S_RS_A844_LAGOA VERMELHA_01-01-2024_A_31-12-2024.CSV,-28.222381,-51.512845
2024-09,16.0,INMET_S_RS_A844_LAGOA VERMELHA_01-01-2024_A_31-12-2024.CSV,-28.222381,-51.512845
2024-10,41.0,INMET_S_RS_A844_LAGOA VERMELHA_01-01-2024_A_31-12-2024.CSV,-28.222381,-51.512845
2024-11,15.0,INMET_S_RS_A844_LAGOA VERMELHA_01-01-2024_A_31-12-2024.CSV,-28.222381,-51.512845
2024-12,39.0,INMET_S_RS_A844_LAGOA VERMELHA_01-01-2024_A_31-12-2024.CSV,-28.222381,-51.512845
2024-01,3.0,INMET_S_RS_A836_JAGUARAO_01-01-2024_A_31-12-2024.CSV,-32.53472221,-53.37583332
2024-02,11.0,INMET_S_RS_A836_JAGUARAO_01-01-2024_A_31-12-2024.CSV,-32.53472221,-53.37583332
2024-03,76.0,INMET_S_RS_A836_JAGUARAO_01-01-2024_A_31-12-2024.CSV,-32.53472221,-53.37583332
2024-04,34.0,INMET_S_RS_A836_JAGUARAO_01-01-2024_A_31-12-2024.CSV,-32.53472221,-53.37583332
2024-05,110.0,INMET_S_RS_A836_JAGUARAO_01-01-2024_A_31-12-2024.CSV,-32.53472221,-53.37583332
2024-06,25.0,INMET_S_RS_A836_JAGUARAO_01-01-2024_A_31-12-2024.CSV,-32.53472221,-53.37583332
2024-07,5.0,INMET_S_RS_A836_JAGUARAO_01-01-2024_A_31-12-2024.CSV,-32.53472221,-53.37583332
2024-08,35.0,INMET_S_RS_A836_JAGUARAO_01-01-2024_A_31-12-2024.CSV,-32.53472221,-53.37583332
2024-09,36.0,INMET_S_RS_A836_JAGUARAO_01-01-2024_A_31-12-2024.CSV,-32.53472221,-53.37583332
2024-10,21.0,INMET_S_RS_A836_JAGUARAO_01-01-2024_A_31-12-2024.CSV,-32.53472221,-53.37583332
2024-11,39.0,INMET_S_RS_A836_JAGUARAO_01-01-2024_A_31-12-2024.CSV,-32.53472221,-53.37583332
2024-12,22.0,INMET_S_RS_A836_JAGUARAO_01-01-2024_A_31-12-2024.CSV,-32.53472221,-53.37583332
2024-01,10.0,INMET_S_RS_A803_SANTA MARIA_01-01-2024_A_31-12-2024.CSV,-29.72499999,-53.72055554
2024-02,12.0,INMET_S_RS_A803_SANTA MARIA_01-01-2024_A_31-12-2024.CSV,-29.72499999,-53.72055554
2024-03,9.0,INMET_S_RS_A803_SANTA MARIA_01-01-2024_A_31-12-2024.CSV,-29.72499999,-53.72055554
2024-04,152.0,INMET_S_RS_A803_SANTA MARIA_01-01-2024_A_31-12-2024.CSV,-29.72499999,-53.72055554
2024-05,101.0,INMET_S_RS_A803_SANTA MARIA_01-01-2024_A_31-12-2024.CSV,-29.72499999,-53.72055554
2024-06,23.0,INMET_S_RS_A803_SANTA MARIA_01-01-2024_A_31-12-2024.CSV,-29.72499999,-53.72055554
2024-07,7.0,INMET_S_RS_A803_SANTA MARIA_01-01-2024_A_31-12-2024.CSV,-29.72499999,-53.72055554
2024-08,27.0,INMET_S_RS_A803_SANTA MARIA_01-01-2024_A_31-12-2024.CSV,-29.72499999,-53.72055554
2024-09,24.0,INMET_S_RS_A803_SANTA MARIA_01-01-2024_A_31-12-2024.CSV,-29.72499999,-53.72055554
2024-10,14.0,INMET_S_RS_A803_SANTA MARIA_01-01-2024_A_31-12-2024.CSV,-29.72499999,-53.72055554
2024-11,20.0,INMET_S_RS_A803_SANTA MARIA_01-01-2024_A_31-12-2024.CSV,-29.72499999,-53.72055554
2024-12,26.0,INMET_S_RS_A803_SANTA MARIA_01-01-2024_A_31-12-2024.CSV,-29.72499999,-53.72055554
2024-01,43.0,INMET_S_RS_A804_SANTANA DO LIVRAMENTO_01-01-2024_A_31-12-2024.CSV,-30.75055555,-55.40138888
2024-02,38.0,INMET_S_RS_A804_SANTANA DO LIVRAMENTO_01-01-2024_A_31-12-2024.CSV,-30.75055555,-55.40138888
2024-03,48.0,INMET_S_RS_A804_SANTANA DO LIVRAMENTO_01-01-2024_A_31-12-2024.CSV,-30.75055555,-55.40138888
2024-04,23.0,INMET_S_RS_A804_SANTANA DO LIVRAMENTO_01-01-2024_A_31-12-2024.CSV,-30.75055555,-55.40138888
2024-05,10.0,INMET_S_RS_A804_SANTANA DO LIVRAMENTO_01-01-2024_A_31-12-2024.CSV,-30.75055555,-55.40138888
2024-06,2.0,INMET_S_RS_A804_SANTANA DO LIVRAMENTO_01-01-2024_A_31-12-2024.CSV,-30.75055555,-55.40138888
2024-07,6.0,INMET_S_RS_A804_SANTANA DO LIVRAMENTO_01-01-2024_A_31-12-2024.CSV,-30.75055555,-55.40138888
2024-08,1.0,INMET_S_RS_A804_SANTANA DO LIVRAMENTO_01-01-2024_A_31-12-2024.CSV,-30.75055555,-55.40138888
2024-09,51.0,INMET_S_RS_A804_SANTANA DO LIVRAMENTO_01-01-2024_A_31-12-2024.CSV,-30.75055555,-55.40138888
2024-10,61.0,INMET_S_RS_A804_SANTANA DO LIVRAMENTO_01-01-2024_A_31-12-2024.CSV,-30.75055555,-55.40138888
2024-11,35.0,INMET_S_RS_A804_SANTANA DO LIVRAMENTO_01-01-2024_A_31-12-2024.CSV,-30.75055555,-55.40138888
2024-12,0.0,INMET_S_RS_A804_SANTANA DO LIVRAMENTO_01-01-2024_A_31-12-2024.CSV,-30.75055555,-55.40138888
2024-01,43.0,INMET_S_RS_A883_IBIRUBA_01-01-2024_A_31-12-2024.CSV,-28.65333333,-53.11194444
2024-02,38.0,INMET_S_RS_A883_IBIRUBA_01-01-2024_A_31-12-2024.CSV,-28.65333333,-53.11194444
2024-03,92.0,INMET_S_RS_A883_IBIRUBA_01-01-2024_A_31-12-2024.CSV,-28.65333333,-53.11194444
2024-04,40.0,INMET_S_RS_A883_IBIRUBA_01-01-2024_A_31-12-2024.CSV,-28.65333333,-53.11194444
2024-05,144.0,INMET_S_RS_A883_IBIRUBA_01-01-2024_A_31-12-2024.CSV,-28.65333333,-53.11194444
2024-06,24.0,INMET_S_RS_A883_IBIRUBA_01-01-2024_A_31-12-2024.CSV,-28.65333333,-53.11194444
2024-07,11.0,INMET_S_RS_A883_IBIRUBA_01-01-2024_A_31-12-2024.CSV,-28.65333333,-53.11194444
2024-08,8.0,INMET_S_RS_A883_IBIRUBA_01-01-2024_A_31-12-2024.CSV,-28.65333333,-53.11194444
2024-09,38.0,INMET_S_RS_A883_IBIRUBA_01-01-2024_A_31-12-2024.CSV,-28.65333333,-53.11194444
2024-10,41.0,INMET_S_RS_A883_IBIRUBA_01-01-2024_A_31-12-2024.CSV,-28.65333333,-53.11194444
2024-11,0.0,INMET_S_RS_A883_IBIRUBA_01-01-2024_A_31-12-2024.CSV,-28.65333333,-53.11194444
2024-12,6.0,INMET_S_RS_A883_IBIRUBA_01-01-2024_A_31-12-2024.CSV,-28.65333333,-53.11194444
2024-01,26.0,INMET_S_RS_A899_Santa Vitoria do Palmar - Barra do Chui_01-01-2024_A_31-12-2024.CSV,-33.74222221,-53.37222221
2024-02,5.0,INMET_S_RS_A899_Santa Vitoria do Palmar - Barra do Chui_01-01-2024_A_31-12-2024.CSV,-33.74222221,-53.37222221
2024-03,22.0,INMET_S_RS_A899_Santa Vitoria do Palmar - Barra do Chui_01-01-2024_A_31-12-2024.CSV,-33.74222221,-53.37222221
2024-04,8.0,INMET_S_RS_A899_Santa Vitoria do Palmar - Barra do Chui_01-01-2024_A_31-12-2024.CSV,-33.74222221,-53.37222221
2024-05,121.0,INMET_S_RS_A899_Santa Vitoria do Palmar - Barra do Chui_01-01-2024_A_31-12-2024.CSV,-33.74222221,-53.37222221
2024-06,29.0,INMET_S_RS_A899_Santa Vitoria do Palmar - Barra do Chui_01-01-2024_A_31-12-2024.CSV,-33.74222221,-53.37222221
2024-07,0.0,INMET_S_RS_A899_Santa Vitoria do Palmar - Barra do Chui_01-01-2024_A_31-12-2024.CSV,-33.74222221,-53.37222221
2024-08,28.0,INMET_S_RS_A899_Santa Vitoria do Palmar - Barra do Chui_01-01-2024_A_31-12-2024.CSV,-33.74222221,-53.37222221
2024-09,8.0,INMET_S_RS_A899_Santa Vitoria do Palmar - Barra do Chui_01-01-2024_A_31-12-2024.CSV,-33.74222221,-53.37222221
2024-10,31.0,INMET_S_RS_A899_Santa Vitoria do Palmar - Barra do Chui_01-01-2024_A_31-12-2024.CSV,-33.74222221,-53.37222221
2024-11,6.0,INMET_S_RS_A899_Santa Vitoria do Palmar - Barra do Chui_01-01-2024_A_31-12-2024.CSV,-33.74222221,-53.37222221
2024-12,15.0,INMET_S_RS_A899_Santa Vitoria do Palmar - Barra do Chui_01-01-2024_A_31-12-2024.CSV,-33.74222221,-53.37222221
2024-01,5.0,INMET_S_RS_A878_MOSTARDAS_01-01-2024_A_31-12-2024.CSV,-31.24833333,-50.90638888
2024-02,6.0,INMET_S_RS_A878_MOSTARDAS_01-01-2024_A_31-12-2024.CSV,-31.24833333,-50.90638888
2024-03,0.0,INMET_S_RS_A878_MOSTARDAS_01-01-2024_A_31-12-2024.CSV,-31.24833333,-50.90638888
2024-04,0.0,INMET_S_RS_A878_MOSTARDAS_01-01-2024_A_31-12-2024.CSV,-31.24833333,-50.90638888
2024-01,34.0,INMET_S_RS_A856_PALMEIRA DAS MISSOES_01-01-2024_A_31-12-2024.CSV,-27.92027777,-53.31805554
2024-02,32.0,INMET_S_RS_A856_PALMEIRA DAS MISSOES_01-01-2024_A_31-12-2024.CSV,-27.92027777,-53.31805554
2024-03,44.0,INMET_S_RS_A856_PALMEIRA DAS MISSOES_01-01-2024_A_31-12-2024.CSV,-27.92027777,-53.31805554
2024-04,42.0,INMET_S_RS_A856_PALMEIRA DAS MISSOES_01-01-2024_A_31-12-2024.CSV,-27.92027777,-53.31805554
2024-05,81.0,INMET_S_RS_A856_PALMEIRA DAS MISSOES_01-01-2024_A_31-12-2024.CSV,-27.92027777,-53.31805554
2024-06,44.0,INMET_S_RS_A856_PALMEIRA DAS MISSOES_01-01-2024_A_31-12-2024.CSV,-27.92027777,-53.31805554
